,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
130,130,7,22,23,11,-1.146407633482244,6,21,27,28,-3.531839359781719,2,6,8,9,-0.1153785370566455,10,13,14,21,0.1912292884253655,2,6,11,13,-0.971121556899354,1,10,19,22,0.0274420893318054,2,13,14,21,-0.2830533816246203,5,12,14,19,0.2949059198019486,2,10,11,14,0.5729395178350959,2,4,5,10,0.5737751742719401,1,3,7,10,0.951513789621546
131,131,2,5,8,10,0.8237256049048773,2,5,7,17,0.4810450312545202,2,6,7,8,0.5255705966388664,2,6,10,14,0.6664009219170666,2,4,5,8,0.4235352472585059,6,10,11,12,-0.2802492330995765,2,6,11,16,-0.8737314908542289,2,5,6,16,-0.0395520949313761,2,4,5,6,0.1100682653576003,4,5,11,12,-0.2425130114318692,1,3,7,10,0.9516675350756293
132,132,10,16,11,28,-0.9457135296936598,1,9,22,28,-1.1563454017608663,2,6,24,29,-1.39803350932329,2,8,11,17,-0.3303722733102752,4,5,6,11,-0.0419982293463057,5,7,14,19,0.7895299069130876,5,6,10,11,0.4422795094694604,6,10,12,13,-0.280341049117204,5,10,11,12,0.2996316053679818,2,4,6,14,0.2167340606240133,1,3,7,10,0.9513990708679761
133,133,2,7,14,19,0.5758097622899796,6,19,20,22,-0.8523401173909488,3,4,5,10,0.8138690909777229,2,7,8,14,0.8405445044523292,4,10,25,7,0.8693735077729762,2,4,5,12,-0.0027308488276251,10,12,14,19,0.3737416864575629,2,10,14,17,0.5969492709560108,2,5,10,11,0.5418524778076729,6,10,12,30,0.4541632440472618,1,3,7,10,0.9512897350841925
134,134,3,23,25,26,0.339588542082392,7,13,27,11,-0.6893919797268762,12,19,30,28,-1.238792102465924,6,7,8,9,0.3323561690234736,4,5,10,12,0.5505007589810598,5,10,13,19,0.3281328734077844,5,10,13,18,0.3295293261301226,6,10,11,13,-0.3071141142559848,10,14,19,27,-0.0541180888418475,2,5,6,10,0.6372981471565113,1,3,7,10,0.9515058907842405
135,135,3,5,6,7,0.7603775018350499,2,4,10,12,0.1887295098799135,4,5,13,17,-0.1685636158489498,4,12,28,21,-1.9350140692088744,2,10,11,14,0.574441720812019,2,4,9,11,-0.6817032509438472,1,2,4,5,0.4983834063825912,2,5,10,11,0.5343555480521995,4,10,13,14,0.5742807340161471,2,5,11,12,-0.2462105593024934,1,3,7,10,0.9515651535580263
136,136,1,6,8,14,0.7913507180516621,2,6,10,22,0.0174248534253511,2,6,21,27,-1.6665646233324285,2,9,26,18,-0.1489911551809644,2,10,14,19,0.5895794485249257,2,11,12,14,-0.1532978743724307,2,5,7,10,0.8576753873082106,4,7,11,12,-0.1118143848926069,5,10,13,19,0.329541342180492,2,12,13,19,-1.0805142015001934,1,3,7,10,0.9516142416903812
137,137,4,17,23,16,-2.000095651295365,4,6,10,12,0.1391404850425306,7,10,15,12,0.3602860756692647,4,6,11,25,-0.0408916482745642,2,4,6,12,-0.5480562235675313,2,10,11,12,-0.0517880605280867,2,12,19,25,-0.1891858329095048,6,14,21,22,-1.043072157911007,6,10,12,13,-0.2885562905604657,5,6,10,11,0.4366572957071239,1,3,7,10,0.9518273695715745
138,138,6,7,8,12,0.2714961351363998,6,11,19,20,-0.4220533400302704,10,12,14,18,0.3669949486601872,5,10,15,19,0.3301878896832936,6,14,16,21,-0.838075886768672,2,5,15,19,-0.1770940386039279,2,5,6,11,-0.0639148337883765,5,6,12,13,-0.4581701938109701,4,10,12,19,0.0263727858899007,5,10,12,20,0.7903331657080583,1,3,7,10,0.9516356351514106
139,139,4,5,9,24,-0.1789254604157519,4,25,27,20,0.2864599434466519,9,10,11,12,-0.3492977151695871,4,12,13,15,-1.2422976530014411,9,11,13,22,-1.731924542526976,2,6,10,13,0.1059101747427946,2,6,10,13,0.1059101747427946,4,6,10,12,0.1383063394697116,4,5,6,10,0.6435433386906667,2,5,10,12,0.5412492338904042,1,3,7,10,0.9515923996150799
140,140,8,10,21,23,-0.666220320080035,26,5,12,7,0.6754094770437477,2,6,12,15,-0.9314063755599598,2,6,11,13,-0.9600035526704328,6,10,12,21,-0.4370034350026532,3,4,5,11,0.3787334560075975,2,19,28,26,-0.7686859729108872,1,2,5,9,0.5118534235122763,2,4,6,10,0.3126687730630011,5,6,9,10,0.5056170001474334,1,3,7,10,0.9516243523973703
141,141,5,7,9,12,0.324793313985153,1,11,13,18,-0.5134792822840148,6,10,13,26,0.4324113271095704,2,10,13,19,-0.0082050192890803,2,5,9,11,-0.1579971902708887,5,15,26,29,-0.0055223672427386,2,6,9,10,0.1750010807120448,2,6,12,30,-0.0678134352641648,4,5,6,7,0.5719030845839375,2,6,10,11,0.112111469839284,1,3,7,10,0.9515761006683222
142,142,3,4,9,24,-0.1687746523545565,4,5,14,25,0.7892815686267702,12,19,28,31,-1.1516735835329142,2,6,16,5,-0.0422168404132101,2,12,23,25,-0.3962142988831385,2,4,5,6,0.1083109142093059,2,6,10,11,0.1107053685531826,2,3,10,29,0.4741277772970771,6,10,11,26,0.4383510097243055,6,9,11,13,-1.395233513362283,1,3,7,10,0.9513113589086519
143,143,2,4,6,12,-0.5454100590848316,1,5,12,14,0.7917320865216837,12,13,17,19,-1.836177612497176,4,6,11,13,-0.95683837902749,5,10,13,19,0.3268418418393999,1,4,6,7,0.6597850262991485,10,12,14,16,0.364933611919874,2,5,12,13,-0.2602207347424687,5,6,11,12,-0.4469968233542163,4,5,6,10,0.6454703299231573,1,3,7,10,0.9518097753272979
144,144,4,5,20,21,0.2768893980409528,3,12,19,10,0.3372788079648529,6,12,14,27,-0.5264648974978043,6,8,10,12,0.3022862206697142,2,17,31,5,0.4384694574596061,12,26,29,31,0.074866911493774,4,6,10,28,-0.1153177466971935,4,6,10,12,0.1264146736415221,4,6,10,11,0.1134318095009212,2,11,13,19,-1.129029189103834,1,3,7,10,0.9519107063112743
145,145,10,14,31,27,0.5844846807461463,1,5,18,19,0.0605839366088041,4,5,8,10,0.8325599337801017,5,6,9,10,0.5013717159853806,6,12,21,26,-0.6508557521916751,2,4,7,10,0.6602427717125186,4,5,6,7,0.5777922869589105,2,6,12,14,0.0342128335810585,6,10,12,13,-0.2898861051234886,6,12,13,27,-1.6769463206241937,1,3,7,10,0.9515667930163965
146,146,10,23,14,7,0.7002823799781669,13,21,31,28,-1.5366294986051372,4,13,19,22,-1.4446078762005925,12,13,14,18,-0.5368089797025832,1,4,5,11,0.4537781286535456,2,3,6,9,0.0103926183544357,2,10,12,19,0.0001333526092692,10,13,4,15,-0.0970471707514708,4,5,6,10,0.6349298862833818,2,5,6,19,-0.0540009327184511,1,3,7,10,0.951752307426404
147,147,10,13,3,22,0.215803875329517,1,2,3,6,0.5702650129681189,2,5,8,9,0.3617501609530683,1,5,13,14,0.7717107194659306,4,5,8,11,0.3173420683756682,7,10,11,22,0.2769406477184658,5,6,10,13,0.4161333771500387,2,5,6,13,-0.0945089650524046,6,8,10,12,0.2987008620625312,2,4,19,21,-1.1348784168222767,1,3,7,10,0.9524453072908955
148,148,4,18,27,1,-0.481224861052675,2,18,22,24,-2.078429093036484,5,7,8,10,0.9586375667405675,14,27,4,18,-0.5040867244893199,2,8,12,14,0.3891473653682398,6,11,12,22,-1.6303415102251075,2,4,27,30,-0.1981872832150806,2,4,7,10,0.6494491150812953,6,12,19,21,-1.9577646131157775,2,6,11,20,-0.045915057754527,1,3,7,10,0.9515489113960449
149,149,9,11,12,25,-0.5249192393892623,3,8,13,20,0.6301625355383187,2,6,10,12,0.1117491102623476,8,18,30,22,-0.5313191491698142,4,6,10,25,0.639325049703932,11,27,2,14,-0.2710992676301265,5,11,14,18,0.269563316633814,6,9,10,18,-0.1976591925442741,2,5,11,14,0.4637425387543373,2,4,5,6,0.0965593396766429,1,3,7,10,0.9523063905533634
150,150,1,10,28,30,0.5501393377867132,4,6,11,25,-0.0602762048066292,2,13,24,12,-1.2104224062024698,2,3,5,7,0.7227984846663307,2,5,9,11,-0.171166885346226,4,14,21,25,0.3233329478098785,2,5,9,10,0.5651913609989396,4,6,10,12,0.1233601481451389,5,12,16,25,0.1353839112652781,2,5,6,10,0.6265073758467765,1,3,7,10,0.952042668857625
151,151,4,5,14,20,0.7813343090752143,10,25,29,1,0.660720718700985,7,19,26,31,0.7022296557349648,13,14,20,21,-0.020662600742149,5,13,19,28,-1.15606114153394,6,10,12,13,-0.3060019790359294,5,6,10,12,0.4356030605582424,4,5,10,11,0.5295962530119116,4,6,16,19,-1.0819083839278745,2,9,10,13,0.0093552997867991,1,3,7,10,0.9520513229309827
152,152,3,16,17,22,-1.424100143526457,4,6,29,12,-1.0325834360423976,5,11,13,19,-0.6353038977821202,5,10,11,14,0.8024476000772389,4,5,13,14,0.4647024199854022,2,21,23,28,-3.1029243848303514,1,6,13,20,0.3941257090635736,3,4,5,6,0.4776680773641468,13,25,30,14,0.6792024530991945,4,6,10,11,0.1092840008696218,1,3,7,10,0.9521347341085685
153,153,3,31,23,18,-0.2443814009407707,6,11,12,17,-1.4443749640125954,12,13,14,23,-0.7456583824351037,2,19,27,31,-0.6100657812352572,5,6,11,12,-0.4519275265336491,2,4,11,13,-0.8154665349400958,11,14,22,19,-0.8715857930536453,2,4,5,12,-0.0190020486215209,4,5,21,12,-0.3326806299206886,2,5,6,10,0.6355493726929597,1,3,7,10,0.9521201192163453
154,154,4,9,16,18,-1.1390727829730052,2,5,8,12,0.3334099172860795,1,4,19,26,0.4410169139524709,5,12,13,19,-0.5957432064478954,12,19,23,5,-1.0205409121942206,5,6,11,13,-0.4831231879424875,2,10,13,14,0.564589639952028,6,10,11,12,-0.2814581286593995,2,6,10,11,0.1145722980622079,2,10,23,28,-0.8165922077799757,1,3,7,10,0.9517214399230365
155,155,11,24,26,27,-1.2586311699099868,1,2,6,10,0.6972274827703391,5,8,10,11,0.6954648881492469,10,13,21,25,0.1160850599691962,10,27,26,14,0.6606084070152856,5,11,14,19,0.2705205642174306,19,22,25,27,-1.903237775886416,9,14,19,21,-0.923821940924064,5,10,13,21,0.1539762268955629,5,13,19,21,-1.0561502844167396,1,3,7,10,0.9519852998308304
156,156,8,10,14,16,0.666370391780605,10,16,30,19,0.0198468449567409,6,11,19,25,-0.4358034555926524,5,6,7,29,0.2542784301795833,2,4,5,6,0.1175472103163672,2,12,14,19,-0.080512553083613,12,27,28,6,-2.390646905459728,10,13,14,19,0.3464676105960775,2,6,11,12,-0.9339777182348574,2,5,9,10,0.5761556769268696,1,3,7,10,0.9518420135940849
157,157,7,11,26,29,0.0920636266969052,14,17,25,28,-0.31261858899293,4,13,17,19,-1.227033970705115,5,6,7,10,0.8690829021338728,13,16,26,28,-1.2308686520238243,10,11,13,21,-0.6539367169874273,13,14,19,22,-0.8774004273474618,4,11,13,21,-1.3270398892247597,6,13,20,27,-0.6334387256382072,10,27,31,2,0.4053153153690533,1,3,7,10,0.9521838845623992
158,158,2,10,11,1,0.6036997457937765,10,19,21,27,-1.7535792714957212,4,22,23,26,-0.916803502908847,1,5,9,13,0.2996546963286255,5,12,14,30,0.7306813422017315,2,4,5,11,-0.042932674007551,2,4,6,13,-0.5932290743379349,6,10,11,13,-0.322542073285653,6,12,14,19,-0.34284055160099,4,10,11,12,-0.0549229207860499,1,3,7,10,0.9522367305510174
159,159,12,13,23,30,-0.8980820362939166,2,6,9,12,-0.8169233196838452,5,6,8,11,0.1703356774195726,3,5,7,10,0.9191669525437576,5,10,14,21,0.6898932922316516,2,5,6,11,-0.0778615375729239,2,11,13,14,-0.2020120900996727,2,6,19,22,-1.2827407192167528,5,6,12,26,0.2791761439838182,5,6,11,13,-0.4947430582217038,1,3,7,10,0.9523662240114676
160,160,3,5,7,8,0.8831405537474104,5,9,10,12,0.393478823206202,2,11,14,26,0.4888038598883942,5,9,10,11,0.3828005114613314,2,6,11,12,-0.9311333733384792,2,8,13,14,0.3804654448611323,6,7,10,11,0.4988348163977667,5,12,13,14,0.2297312616765038,4,5,6,10,0.646088862461726,4,10,11,12,-0.0415827771156624,1,3,7,10,0.951912944907205
161,161,1,6,11,20,0.4068807888798971,13,21,22,28,-3.5616484803440143,6,12,22,14,-0.4758193164504041,2,6,11,19,-0.884879100714254,2,6,7,10,0.7005003687756906,2,5,11,12,-0.260703782280703,2,4,6,11,-0.5775860600115397,5,11,21,27,-1.33432207425074,5,11,12,14,0.2324750300269492,2,5,6,12,-0.062055401162848,1,3,7,10,0.951942609807299
162,162,4,6,13,14,0.0202719566336966,10,14,21,13,0.1902080129899508,19,2,27,5,-0.5564595424715533,4,7,10,25,0.8675441548346765,4,6,10,11,0.1274673676127115,2,4,10,15,0.1730571964761543,4,5,10,11,0.542876352809328,5,10,12,25,0.7596665995754639,2,9,10,11,0.0369352096539739,10,13,19,20,0.2760619429207481,1,3,7,10,0.9520252758626178
163,163,7,11,12,17,-0.4965528044684437,6,10,12,13,-0.3023935711823384,5,7,14,17,0.7774666034709177,9,21,22,27,-3.285123670424861,2,6,12,14,0.0202473967685306,27,28,30,23,-2.723976337503332,2,5,6,25,0.4631595507199184,2,4,11,14,0.0571542636994526,2,5,13,22,-0.3169520187061225,2,5,11,14,0.4682443112806789,1,3,7,10,0.9520557809063543
164,164,12,13,16,23,-2.183217308488829,1,2,3,25,0.726175345351994,19,26,28,29,-2.10118465252404,2,5,13,14,0.462689271121085,2,5,11,13,-0.2906834830157276,6,9,10,14,0.5103481271930849,12,13,25,28,-0.9368053653141022,4,31,11,28,-0.4054056286772132,2,4,5,6,0.1075874202551525,2,4,5,11,-0.0391228993354153,1,3,7,10,0.9519564505173441
165,165,2,3,11,12,-0.2399837145101766,6,10,19,22,-0.6660998138261229,5,10,12,14,0.8129264451965461,2,6,11,22,-1.029783509690878,6,10,12,30,0.4389250125512653,2,5,10,12,0.5380425499065421,3,11,12,13,-0.7196261315333448,2,5,6,10,0.6331088460102047,4,5,12,21,-0.3380605247497301,4,5,12,14,0.4915917648814999,1,3,7,10,0.9517282543172176
166,166,1,2,11,12,-0.1341009209539894,5,7,18,19,0.0490547181560634,1,3,6,11,0.3729664418113234,2,6,25,28,-0.3380775058134939,4,11,21,22,-1.7402988293520822,4,5,6,10,0.6394929303981518,2,4,6,10,0.2984434110991814,2,10,12,19,0.0077969567411625,5,9,13,26,0.2084404812838352,2,5,6,10,0.6318159065444835,1,3,7,10,0.9519174369657497
167,167,2,10,17,19,-0.1906293649059238,5,8,10,13,0.6956294683115414,4,5,6,12,-0.0379605520132941,2,10,14,19,0.5882582864757152,2,6,14,28,-0.2000599296884082,5,6,11,14,0.3879544047357487,2,10,12,13,-0.0638836989402158,4,6,10,11,0.1260707752872744,3,9,11,14,0.3383239871430157,5,10,11,13,0.2662592065521032,1,3,7,10,0.9521731294944895
168,168,6,9,11,15,-1.4006978837953223,2,24,31,25,0.3544157982502728,2,7,8,10,0.870705329304047,8,10,13,14,0.6999264916657468,10,13,22,26,0.1691047828334584,5,10,12,31,0.7921605879490932,2,5,6,9,-0.0057819098473743,2,10,19,27,-0.414948447581756,1,9,11,12,-0.4258204965331953,6,8,10,21,0.0551517551761079,1,3,7,10,0.9523119775106773
169,169,9,15,21,29,-2.312718761114972,6,15,20,26,0.3599272407240299,4,8,10,16,0.444445884798244,4,14,19,23,-0.5466449117928318,2,5,6,12,-0.06476711620817,6,10,13,18,-0.2749446599984384,2,5,6,14,0.5789372406439901,5,6,10,12,0.4376031574379911,10,14,20,5,0.9228778055886592,4,5,10,12,0.5414741559600125,1,3,7,10,0.9523319023345961
170,170,20,23,19,26,-0.3661084903742637,6,9,14,23,-0.497553065709041,6,9,14,8,0.2888271430401602,2,5,6,14,0.5813813595493031,6,10,11,14,0.4542757361700278,5,13,14,16,0.2698118442373503,2,6,11,22,-1.0347864926611638,5,6,19,22,-0.8115419377191779,5,6,11,12,-0.4579816119484738,6,10,12,19,-0.2508736489899221,1,3,7,10,0.9520400469688105
171,171,5,12,28,21,-1.4592844209627025,5,7,11,18,0.2573647370296347,10,11,13,21,-0.662239751950437,1,11,12,13,-0.6134183654164156,6,13,19,21,-1.975108068683041,2,4,5,10,0.5713227081411087,2,5,6,10,0.6319383864168141,9,11,14,22,-0.5568635214871089,11,18,6,25,-0.444006018134476,5,6,12,14,0.3942661849514304,1,3,7,10,0.9522871109624566
172,172,2,6,8,11,-0.1982906213177582,3,5,23,26,0.4290668818383436,1,5,6,28,0.1307135485898085,2,6,11,12,-0.9456325185630974,13,14,25,30,0.6860700436716729,4,5,6,13,-0.0733817901361018,2,12,15,25,-0.2462305605957748,2,5,6,10,0.631601609454719,2,4,5,10,0.5709605702668672,5,10,12,13,0.2760876633771409,1,3,7,10,0.9523255313017904
173,173,14,19,21,31,-0.2808955365878314,1,6,9,10,0.560940443211858,5,9,14,18,0.3421952221775872,2,6,12,14,0.035186821188518,2,4,26,30,0.3349004924000982,10,11,13,22,-0.5743159162206664,6,11,14,21,-0.5501464106382481,2,5,9,11,-0.1476658432650424,4,5,6,10,0.6475122008592914,6,11,13,14,-0.405301609306397,1,3,7,10,0.9521443370809258
174,174,4,5,8,11,0.3232312030184132,2,21,27,28,-3.00307746493071,2,4,11,12,-0.7911328832873066,4,11,12,14,-0.157386564583964,2,10,12,14,0.5763911255726739,2,6,10,11,0.1059625655854109,5,6,25,14,0.814656822731604,2,5,12,19,-0.1737719136352353,5,12,14,19,0.2849223654122041,5,6,10,13,0.4206025376097776,1,3,7,10,0.9520123622152964
175,175,3,12,25,7,0.6774500942116176,3,5,6,11,0.2756281516700403,6,10,12,13,-0.3019392251971835,2,13,16,17,-1.2514985824780225,4,5,6,7,0.5672767324374556,2,5,11,21,-0.3686554478279458,4,5,6,12,-0.053095208440121,5,10,11,13,0.2585273577281941,5,10,22,27,-0.2466691662349813,4,5,6,10,0.636927105937583,1,3,7,10,0.9519917916559054
176,176,5,10,15,16,0.320161809262504,2,6,26,31,0.5636652515129676,2,3,5,6,0.4742245787796026,2,4,10,13,0.1546332980469651,10,13,14,22,0.2395947349330689,10,11,12,13,-0.5469489873950313,5,11,14,22,0.1707205762751019,4,9,10,12,0.048092747947811,2,6,7,12,0.0513926648980536,2,6,10,11,0.1053989405469533,1,3,7,10,0.952057559909799
177,177,27,29,5,21,-2.188436529595492,3,4,6,12,-0.0338931586456694,2,7,10,12,0.6150684377722639,10,14,30,3,0.9710081258603832,4,5,14,25,0.7901092601056909,2,4,5,11,-0.0387734819531446,6,10,12,13,-0.2983733110385085,5,6,12,19,-0.4016483458251059,2,5,9,10,0.5707619033506917,2,5,7,19,0.4787279379628505,1,3,7,10,0.9517873346179647
178,178,7,21,28,12,-1.3690616511328026,1,4,22,12,-0.1710714532035029,4,6,8,13,-0.1973670274468193,2,5,10,11,0.5278020899136957,5,31,22,21,-0.4277426623793667,2,12,13,20,-0.2243821022191889,4,6,13,21,-1.1115588390896365,2,4,5,6,0.1087855524987427,4,6,10,11,0.1182756496503156,2,6,19,27,-1.336165743708321,1,3,7,10,0.9521574748430305
179,179,5,7,10,18,0.794342164814335,5,10,13,4,0.5297843177303273,9,11,26,27,-0.7099701249571315,7,18,27,5,-0.1429358428252791,5,6,7,11,0.3665054823445842,6,10,15,20,0.4096570411301949,5,10,11,12,0.2882824942457027,14,25,27,21,-0.4929739497210126,5,6,10,13,0.4240302095929239,2,4,5,6,0.1118073763794047,1,3,7,10,0.9519779210918459
180,180,1,6,20,23,0.1830138721726544,2,10,13,16,0.007243559042285,3,5,10,11,0.7482508496434037,6,9,22,25,-0.4876732398867602,2,5,10,11,0.5388440488835697,10,11,14,21,0.2010289147596368,4,5,11,14,0.4917718205808877,5,6,12,22,-0.5177019884040943,2,5,6,12,-0.0417156692390734,10,18,19,25,0.0638169723005026,1,3,7,10,0.951897231727865
181,181,17,20,27,11,-1.0673519779235003,5,6,21,29,-1.1201561153081498,2,5,12,14,0.4833616943155482,2,12,13,15,-1.264072473250474,2,5,6,13,-0.081220523795219,4,5,6,7,0.5725986884732411,2,6,7,10,0.7030698591654583,2,5,6,9,0.0013014884358144,5,10,11,19,0.3279444249332077,5,10,12,13,0.2779266325782843,1,3,7,10,0.9521716169312892
182,182,2,11,20,21,-0.3660411150516625,5,11,15,7,0.2063304171697723,7,9,10,11,0.4553367785601716,5,6,7,10,0.87183691044741,2,5,6,10,0.643971861588017,10,12,14,19,0.3693751034812494,5,9,12,14,0.3478652529608965,4,5,6,10,0.6515719698081794,13,22,27,4,-1.6733340765514555,5,14,24,26,0.6603506303140566,1,3,7,10,0.9516477891469796
183,183,5,13,27,2,-0.3147351149327282,6,19,20,21,-0.9629198042684928,2,9,23,27,-1.741736356538378,6,7,25,15,0.3823225640586829,2,4,12,16,-0.6342301959473124,17,21,24,30,-1.8537675330457055,10,12,17,22,-0.7429611481051128,4,10,11,12,-0.0296595366026901,2,6,10,21,-0.030770430309823,2,6,10,12,0.1414025300011109,1,3,7,10,0.9515353864779988
184,184,1,3,5,7,0.8651126207280326,12,20,22,27,-1.2252647834551365,4,5,19,20,0.4651106307463544,5,7,21,27,-0.3859607720078348,2,4,6,14,0.2281119422087115,2,5,7,10,0.8653123031500335,4,5,7,10,0.8698257977594128,7,10,12,13,0.3648856863945038,2,6,14,25,0.6125619362428709,4,5,7,11,0.4828077845071922,1,3,7,10,0.9512741422197964
185,185,3,7,12,19,0.2897094199805731,1,16,18,28,-1.5400795892109018,5,6,10,15,0.4354680551692989,6,13,4,30,-0.0611004517894087,10,13,14,19,0.3533289932055635,2,10,11,14,0.577881553963465,4,7,23,31,0.3783650885054106,2,6,14,17,0.0471947538852092,2,5,6,13,-0.063954091442846,2,5,10,14,0.8698476353656213,1,3,7,10,0.95152483183072
186,186,3,4,11,17,-0.1120005228139033,3,4,9,12,-0.0783882694264261,2,4,8,9,-0.0025402540070342,5,6,13,22,-0.517284738157727,11,12,21,26,-0.7977666275019533,10,11,12,13,-0.5152546303658907,6,10,13,21,-0.4412533242326055,4,14,31,13,0.4567157903931117,2,6,11,14,0.0420178651876879,5,21,22,16,-1.7165715427266872,1,3,7,10,0.9510228146574209
187,187,9,12,28,4,-1.225749999509937,6,11,13,20,-0.4449903879236285,5,9,12,14,0.3472503818512655,4,6,10,13,0.1243536391589483,2,10,12,14,0.5869814374321661,2,10,14,21,0.4675375651296788,4,12,19,21,-1.470018925195833,4,6,10,13,0.1243536391589483,6,13,14,21,-0.5526778393882483,2,4,6,10,0.3166525752520518,1,3,7,10,0.9519333612263586
188,188,8,9,13,14,0.1628397811959151,5,9,14,20,0.7669745139321625,10,11,12,23,-0.6192828115003906,2,5,10,11,0.5400848499948089,4,10,11,12,-0.0343170542109105,2,4,11,12,-0.7597923565305462,12,15,22,31,-0.7135643160863698,5,11,28,30,-0.1168675906625673,5,13,14,21,0.1242316587113485,2,4,5,6,0.1301360795200615,1,3,7,10,0.9519898195057199
189,189,15,28,9,30,-0.8268234295574002,2,5,26,31,0.7892721343951201,6,12,1,14,0.4611238123386588,9,19,22,26,-0.936969964324712,5,11,12,21,-0.7785064899775538,2,10,13,19,0.0088575607298159,5,10,12,21,0.1940348430264518,5,12,19,30,0.1380582389809659,2,5,6,10,0.6441023292775969,2,4,5,6,0.1309808526615326,1,3,7,10,0.9518399992439691
190,190,4,20,22,23,-0.8550526751010197,2,5,11,12,-0.2377653159047204,4,5,6,12,-0.0290582649045112,2,5,7,10,0.862087223327219,4,18,26,28,-0.7524186249670772,12,13,14,25,0.2552792833974779,12,13,22,25,-0.7492985158129939,2,4,11,13,-0.7969939594285216,2,5,7,10,0.862087223327219,2,4,5,26,0.4011316344106896,1,3,7,10,0.9520605624288477
191,191,4,6,10,13,0.1227535376203761,2,9,22,26,-0.266239750827006,22,24,28,15,-3.2414957818710253,4,6,9,12,-0.7745115105576952,2,6,7,9,0.1270456749496621,5,12,14,21,0.1404760264168001,4,5,9,14,0.5371576634636426,4,10,13,14,0.5761573747934449,2,3,10,11,0.5515614410048503,2,5,13,14,0.4754963603805923,1,3,7,10,0.952109370774943
192,192,1,22,25,26,0.4643884615255503,2,5,9,10,0.5858139945349513,10,11,18,19,-0.5776313016377728,4,6,7,12,0.0868954582785122,2,6,21,10,-0.0314621779751103,2,13,19,23,-1.5077772215810257,2,5,6,10,0.6462449210871518,2,4,5,6,0.1347790400660671,10,11,13,25,0.29712751439286,5,6,7,10,0.8726399007553007,1,3,7,10,0.9516476972907844
193,193,2,10,12,13,-0.0412160810062378,6,21,27,13,-2.256131009510954,2,6,11,23,-1.0631064262893188,2,5,11,12,-0.2189078869780092,2,10,14,27,0.4990578897289658,4,5,6,19,0.0096189976517276,2,4,5,6,0.1493587840248726,2,5,22,27,-0.6979645679661699,2,4,6,11,-0.525121250906194,4,5,6,9,0.047721252011056,1,3,7,10,0.9513371961944597
194,194,4,6,11,20,-0.009563697766427,2,12,19,28,-1.5661887706889508,2,4,5,14,0.5322830358050255,6,9,14,19,-0.2563494596741007,5,6,7,10,0.8726775905882174,2,6,10,14,0.67405934729298,2,5,19,21,-0.5682883383887594,5,6,10,11,0.442090417410945,5,10,12,22,0.2540267416998369,2,4,6,11,-0.5419865890738258,1,3,7,10,0.9518263180082143
195,195,1,24,25,6,0.2848690732030502,12,14,17,18,-0.6358878090423099,2,4,5,6,0.1544688016646904,4,5,29,6,-0.109210545489931,2,5,6,10,0.6564311280921458,6,13,14,21,-0.5305917862717058,2,12,30,6,-0.0200433217638533,2,6,12,14,0.0591220944568768,2,6,10,11,0.1418618661172137,10,11,12,19,-0.3862104850242991,1,3,7,10,0.9508430525032595
196,196,3,10,11,12,0.3091038332478297,2,5,28,7,0.3270754136782843,13,19,31,14,0.2072398941647577,4,5,6,7,0.5905773238963186,2,4,5,6,0.1394629608975096,6,10,11,12,-0.2662270852594983,22,29,9,3,-1.035478138877806,2,10,19,30,0.5243664054994249,6,10,11,12,-0.2662270852594983,5,7,11,13,0.2078756586220361,1,3,7,10,0.9513899250513236
197,197,2,4,5,14,0.5466422558986234,10,11,13,24,-0.4948829376059533,10,12,13,25,0.3258396402606718,10,1,28,12,0.2042868043932515,1,4,5,10,0.8742019170925057,4,5,10,14,0.8803808566450704,2,5,6,21,-0.1670745666926751,12,14,26,25,0.73967745427106,6,10,13,17,-0.2319731563432492,2,5,10,27,0.4831669746894049,1,3,7,10,0.950562610577067
198,198,8,25,28,10,0.4539498662214687,6,10,11,12,-0.2548660510341991,4,12,13,19,-1.0211583367471917,3,7,8,12,0.6817626285551555,10,13,19,25,0.331119010767531,10,11,13,21,-0.6150637740244989,5,25,30,12,0.569355761647425,2,6,22,25,-0.1444714845560812,4,5,9,10,0.6069140299444185,9,21,28,6,-2.297804058167685,1,3,7,10,0.9505000976688193
199,199,7,15,17,21,-0.9162093599049572,5,10,15,16,0.3423446228898475,3,10,19,22,0.004718925062885,10,12,14,22,0.275767711982167,6,12,13,4,-0.9133155247810698,5,14,21,20,0.5737780698611132,2,10,6,21,-0.0289186793094626,2,6,12,13,-0.9262622156688788,5,6,11,12,-0.4319409293864347,4,6,11,12,-0.8984686770574628,1,3,7,10,0.9514695810737382
