,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
79,79,79,79,79,23,31,35,43,0.9737160093291362,5,7,9,16,0.6206087441561557,2,25,32,43,0.8434591116221506,4,13,19,36,0.7164384560957663,34,38,45,63,-0.970324481633758,10,16,17,19,0.8108997890634293,14,16,17,19,0.7870298708267341,5,13,18,19,0.1495195925251403,5,6,19,21,0.6546410139931431,5,6,10,16,0.681687071440167,1,4,10,6,0.9662864170499603
80,80,80,80,80,14,18,19,35,0.8147187846777796,5,7,8,10,0.9535451746218936,3,10,17,23,0.8994805891957087,4,5,6,7,0.9353145757851996,16,25,38,43,0.3399350718163956,6,10,17,19,0.9792190659285058,5,6,19,26,0.8957713675081524,6,10,13,22,0.8846177540071483,5,6,10,16,0.6882125529001004,5,6,18,20,0.6917216320464763,1,4,10,6,0.9624666507302806
81,81,81,81,81,1,2,16,19,0.4156460225447357,8,22,23,24,0.9349493530285586,3,12,31,39,0.3507359304486408,5,8,20,33,0.5927141482614133,8,18,19,20,0.8372963920353205,2,9,41,43,0.2298599596710593,5,10,14,16,0.7204413997320535,5,10,13,17,0.578874719484332,5,6,7,10,0.9544488453546576,19,20,21,25,0.8474767772358103,1,4,10,6,0.9624754620145377
82,82,82,82,82,1,4,22,28,0.8338917038735663,2,8,18,20,0.5126960775298219,5,22,27,31,0.910430899432914,2,8,18,19,0.443332226730295,6,7,10,13,0.9578356795175852,4,5,6,11,0.8369285517307693,6,17,18,19,0.8331782454610676,5,10,13,17,0.5685376637631967,5,8,16,17,0.4991046152788184,6,8,10,16,0.8996122119875873,1,4,10,6,0.9662331571771778
83,83,83,83,83,1,2,4,8,0.8838284923099692,5,12,16,45,-0.3767503870237951,2,9,10,31,0.8594524965340721,8,10,33,34,0.5034322129525026,5,6,10,17,0.8927834870986726,5,19,36,52,0.7741988923983391,2,5,6,17,0.5996565337809827,5,10,12,16,0.4450380183104666,17,20,21,24,0.8539766779345481,5,8,10,17,0.8516411115587842,1,4,10,6,0.9665641167008092
84,84,84,84,84,5,7,9,18,0.657585800366022,5,9,16,21,0.021651825207853,2,8,14,16,0.4986950958278694,17,19,20,21,0.7977527545987766,5,6,38,41,-0.0127151271241177,1,5,8,10,0.9026108255914408,7,8,9,10,0.96312490995159,6,10,17,24,0.971306565893026,5,10,16,27,0.7070103713099246,5,10,13,17,0.5684236164887475,1,4,10,6,0.9661049981611686
85,85,85,85,85,12,13,15,16,-0.3212925653461207,4,10,18,29,0.7926156137519155,4,8,28,37,0.8869108604266642,10,12,13,17,0.7954146410697378,5,17,19,21,0.5338740583850399,13,16,17,20,0.5070940657133058,5,15,17,18,-0.0334310891040163,5,6,10,19,0.9197400207364164,6,10,31,61,0.8463446828310534,6,10,17,19,0.981059843982772,1,4,10,6,0.966303638605873
86,86,86,86,86,4,14,17,18,0.8650037249946473,6,10,18,21,0.61520139191124,4,8,19,20,0.9871652592537944,5,19,33,46,0.6220414800749929,6,7,17,24,0.9692773417669984,5,14,17,27,0.9362091686562491,18,34,35,37,0.5304061041062162,16,19,21,29,0.2267236622123929,10,13,17,28,0.5941923705794571,5,13,16,19,0.0878185722353095,1,4,10,6,0.966442223862669
87,87,87,87,87,4,8,10,18,0.9023183901891152,2,6,9,16,0.4880946179801634,7,8,17,20,0.9310282889668912,10,16,18,21,-0.0227736471093931,6,10,13,22,0.8857120950494013,5,17,19,21,0.5460812248467125,2,16,21,26,-0.0974060953111908,19,20,22,27,0.9701204160718097,7,10,13,19,0.945374909702714,5,19,20,21,0.6204583049850254,1,4,10,6,0.9622487535694773
88,88,88,88,88,19,20,31,35,0.9865836286607584,6,7,12,13,0.8903824072021718,7,8,24,28,0.8658152329607003,7,11,18,19,0.8119965741118205,23,43,48,59,0.5012949822538038,8,10,21,22,0.888331049700615,6,7,9,10,0.9626235378359852,7,18,21,26,0.5707183644829065,2,6,10,19,0.8625666413046575,5,16,18,20,0.0814554446892353,1,4,10,6,0.9661803585442036
89,89,89,89,89,1,9,50,51,0.7444792360476982,7,13,15,17,0.6196380744814056,5,19,22,27,0.8927865545941673,3,4,5,6,0.6429477350930569,5,16,27,31,0.6780359570931458,6,8,17,19,0.9681101902070316,5,6,16,17,0.5841648587188188,5,6,8,10,0.9315599206711088,8,9,10,13,0.872130656247093,5,7,13,17,0.6440263498997458,1,4,10,6,0.9622013476852512
90,90,90,90,90,8,16,20,22,0.8486866058938537,5,31,40,42,0.3901662040287874,4,11,16,19,0.7549929254290342,3,6,13,16,0.207082587179593,5,7,10,20,0.95212789830447,5,10,21,27,0.7566732851855084,5,13,16,17,0.0095607535763875,5,10,16,23,0.7023044645680998,5,6,10,21,0.7335654996377143,5,8,17,19,0.8103510573236445,1,4,10,6,0.966103345373575
91,91,91,91,91,7,14,18,30,0.8370189082743792,4,5,7,9,0.9208331740863016,14,16,21,31,0.5339053900937007,5,6,10,14,0.959806224994883,20,31,34,36,0.638037557803604,10,19,21,27,0.8766315611767951,8,16,21,24,0.5066192328345764,2,8,10,18,0.5696971678539879,5,10,17,19,0.8673836960576924,5,6,10,16,0.6889852452172716,1,4,10,6,0.9625719158857426
92,92,92,92,92,3,9,23,27,0.9188053365374556,4,6,11,21,0.8339794236119784,4,10,17,25,0.9803771196887908,1,8,18,19,0.8360130453988679,10,17,27,37,0.9665882450127016,6,8,10,21,0.922345797274592,5,6,7,10,0.9549293581916048,6,8,10,12,0.9774354206842154,10,27,39,44,0.4318864274474463,5,6,10,13,0.6915017887342635,1,4,10,6,0.9665920367956121
93,93,93,93,93,3,8,15,22,0.5597011105900307,5,14,25,32,0.9617499036698162,2,13,14,23,0.756398434256899,4,6,8,10,0.9666773146440084,5,14,17,24,0.9142267143464808,5,6,16,19,0.5989821376166711,5,6,8,13,0.6482535191422685,5,12,16,17,0.2978723819491226,5,10,18,21,0.2283258587647434,5,6,10,17,0.8925757725196835,1,4,10,6,0.9667347994419391
94,94,94,94,94,6,19,22,40,0.814187527368243,5,6,10,16,0.6879436540046853,14,16,17,19,0.7886047107546934,9,17,18,33,0.3458785980157357,6,13,17,27,0.9160997607258996,18,21,34,40,-0.983960243765819,10,11,13,14,0.9227315574640368,13,20,27,37,0.9485920548426856,19,34,44,50,-0.3028650577422451,5,6,8,10,0.9310417872313328,1,4,10,6,0.9630143165650282
95,95,95,95,95,7,8,30,45,0.8006862493524236,5,6,7,21,0.7583438243789138,7,10,19,29,0.9396904562624672,6,24,34,40,0.4819666033400933,6,20,21,27,0.9198121251349072,5,6,17,31,0.8513034035203897,10,17,18,21,0.5341044540786128,7,10,11,19,0.9293887476925172,5,10,13,19,0.638864595475168,5,6,8,13,0.648592408141835,1,4,10,6,0.966401116871055
96,96,96,96,96,1,21,24,31,0.885528524471134,5,8,11,24,0.8228462391567005,2,7,25,30,0.853229411534967,2,5,16,17,-0.0528949907413645,11,14,16,17,0.8289622472889605,2,5,17,30,0.4435824777501943,10,17,20,34,0.8417702828982644,2,10,11,17,0.8519944476046106,5,6,10,18,0.7181363485802561,13,16,17,19,0.4815577708304742,1,4,10,6,0.9659897223586326
97,97,97,97,97,3,21,23,30,0.6562154720713171,7,13,23,25,0.9591366599438014,6,27,33,41,0.4849142273339832,1,5,8,18,0.628555412981969,2,5,6,19,0.6255169816932714,5,13,21,22,0.1793810233158913,5,8,10,16,0.6486337803529494,5,8,10,13,0.650410237231624,5,10,17,21,0.6326905803459961,5,6,10,13,0.6927857234626532,1,4,10,6,0.9657712648234317
98,98,98,98,98,2,15,28,33,-1.1924759483619054,20,34,39,48,-0.410322174173356,10,13,14,17,0.9387610253338856,19,21,24,38,0.3881919821792882,10,13,14,17,0.9387610253338856,7,13,16,41,0.0923753960056978,4,5,13,16,0.1637555597516509,5,8,13,21,0.2400866444362468,5,8,10,19,0.9104693701337688,5,10,17,18,0.6257152266825974,1,4,10,6,0.9618982303384181
99,99,99,99,99,2,10,11,22,0.7719348208813548,2,5,15,16,-0.8291330090603484,10,21,32,35,0.8920813605531811,5,13,24,27,0.6602856050165198,6,8,20,22,0.9786107954043216,6,8,21,23,0.9270941497674297,16,18,31,34,-0.171225201979509,5,8,10,16,0.64777419440775,10,19,26,32,0.9490157208766956,5,8,13,16,0.1342395660863172,1,4,10,6,0.9659264914348952
100,100,100,100,100,3,8,11,33,0.5590677476959687,9,13,37,51,0.7912929538638422,9,21,27,39,0.4525808950769895,17,22,35,47,0.8139851521523176,8,10,16,17,0.8391480496250112,5,14,17,18,0.6574178707356421,5,13,18,21,-0.4246033678799228,6,10,13,16,0.6897764200232981,5,6,13,17,0.5693422676479012,5,10,18,33,0.1447190480736921,1,4,10,6,0.965797670975312
101,101,101,101,101,1,2,8,10,0.8951548788154154,6,16,17,19,0.8148089435805692,5,9,10,12,0.8071867022561816,3,9,10,13,0.5922373232582898,18,22,41,49,-0.4358653091996611,5,6,19,20,0.9095169766455732,10,13,16,18,0.1733685653559424,5,21,22,32,0.658320074028353,5,6,8,10,0.93141470767656,5,16,18,20,0.0964922489218585,1,4,10,6,0.9621628835297544
102,102,102,102,102,2,4,5,6,0.6624809215906564,5,19,23,31,0.9132898988706104,14,21,24,25,0.8746951485289954,6,10,17,18,0.8911191881427367,5,6,18,26,0.6774633468889726,9,10,13,18,0.6359332863304713,13,16,18,19,0.0104895311637643,7,13,16,19,0.6339874916634787,5,7,8,17,0.8793837101281925,7,9,20,34,0.8421217526489344,1,4,10,6,0.9657991251269148
103,103,103,103,103,8,9,10,14,0.9532209440092584,7,16,21,30,0.5110916218974356,3,8,16,22,0.5743472647002711,5,6,8,13,0.6592665963817065,2,5,21,26,0.1654988826565211,10,16,18,19,0.4612738264782136,5,7,16,26,0.6800087198920343,5,6,21,30,0.6548029202646606,17,19,21,27,0.8417120276664218,10,21,30,32,0.9051613607679084,1,4,10,6,0.9621391711259822
104,104,104,104,104,13,21,37,41,0.120081499281334,10,14,21,22,0.8484007581624708,3,5,8,11,0.5565762776932552,33,34,47,56,-0.3312995038568909,5,6,15,19,0.5970736376724142,7,17,20,21,0.8565233384009813,3,6,8,10,0.9276351584934136,6,7,10,12,0.9451155012392156,6,8,10,13,0.932604610551574,5,10,18,19,0.6393689283453269,1,4,10,6,0.965682289123077
105,105,105,105,105,8,21,33,35,0.5344253225644204,5,8,19,36,0.72360411433303,10,18,19,21,0.5153868599370465,2,8,19,27,0.8585861295445323,16,31,37,46,0.861877008064263,5,8,13,15,0.1499339800062483,10,25,27,37,0.9538201956599484,5,10,16,17,0.5865946659303818,5,10,13,17,0.5826924071884094,5,10,13,18,0.2901832019377421,1,4,10,6,0.9610735889820058
106,106,106,106,106,10,13,14,15,0.7211749320512268,5,6,16,17,0.5776448490499185,3,4,14,23,0.9528665834100162,20,21,38,39,-0.2808101107991152,6,16,18,19,0.4586503520248042,5,7,10,18,0.746760441969756,6,8,16,17,0.8407321845958916,21,28,30,31,0.4637017067155753,6,16,18,21,-0.030934229054403,10,13,20,26,0.9150676573609136,1,4,10,6,0.9651295313185706
107,107,107,107,107,13,21,32,33,0.1889648122905431,6,11,16,24,0.7650537448792807,1,8,36,39,0.584349821633382,5,19,23,34,0.6292916007144437,5,17,34,38,-0.0907901885668387,8,10,21,27,0.9205100837923744,5,10,13,16,0.2177057642840899,18,19,20,21,0.475450452204092,20,29,66,70,0.6309000228163949,10,18,21,39,-0.1043056637632655,1,4,10,6,0.9646099176641747
108,108,108,108,108,1,18,20,26,0.8944046362670913,11,24,31,34,0.7999120686950009,5,10,13,16,0.2307661008504087,5,32,34,35,0.6522067107480458,20,22,36,37,0.9356934725235928,6,8,16,21,0.5696184523829887,5,13,16,19,0.1086900552968574,6,7,15,17,0.8624510670676266,5,6,18,20,0.6954504670010481,5,10,38,71,0.0501648904037108,1,4,10,6,0.96086645479182
109,109,109,109,109,4,5,8,10,0.9134183513307732,15,17,25,34,0.3890941936080702,6,8,19,21,0.8752004630174431,1,6,10,31,0.9740968566905462,5,6,10,16,0.6902310961159324,16,19,31,32,0.8479670119796854,5,6,17,21,0.643306692672065,10,19,20,32,0.9777987347057866,5,6,10,17,0.8976243587160341,5,10,16,20,0.6574715851684994,1,4,10,6,0.9610665613010908
110,110,110,110,110,1,5,9,11,0.8395088767799486,5,16,24,31,0.5807810547833661,20,41,42,44,-0.0460954166630207,2,6,18,22,0.5089781182406519,5,6,17,30,0.8033280276602723,8,13,14,18,0.7277162705521194,2,5,8,18,0.1238782914623993,13,20,32,34,0.6628256523827061,5,13,17,18,0.0825525282304875,6,10,13,17,0.8988605651812445,1,4,10,6,0.965066057517667
111,111,111,111,111,10,17,27,52,0.926805086261423,7,12,16,17,0.6950053699758194,5,6,8,14,0.961938134744622,8,17,27,31,0.9326725561598018,6,10,13,16,0.6937093341280421,5,10,21,33,0.1798497793918227,6,8,16,17,0.8412241412906833,5,10,16,17,0.578839520338446,6,10,13,17,0.8993661786376862,8,30,31,34,0.7973718739439242,1,4,10,6,0.964603029729557
112,112,112,112,112,8,19,20,22,0.9820751091937951,8,13,30,31,0.8040388686778847,3,17,21,22,0.568023006559347,11,29,30,32,0.9685461651930511,13,14,19,42,0.8045686311871905,6,17,22,35,0.9590783228070212,13,15,17,36,0.1936325085808969,5,6,10,16,0.6834112397589961,6,18,19,24,0.8258127474431491,5,8,13,20,0.5818909107295234,1,4,10,6,0.9655339646506016
113,113,113,113,113,6,19,23,25,0.9808952271388284,7,12,17,18,0.7186452686151665,3,11,18,20,0.6109941180990466,3,14,43,45,0.5590107770219828,6,8,18,20,0.8969926442846479,6,8,20,27,0.9669903755663226,8,10,13,21,0.7103490504873249,10,18,19,30,0.8414840597727008,17,43,46,62,0.7060542654129718,5,10,13,17,0.5732556236635978,1,4,10,6,0.9647421164456205
114,114,114,114,114,24,28,37,41,0.4204453571093366,3,5,6,27,0.7309016704044904,12,13,14,16,0.4967107488469056,5,6,10,17,0.8979071948315338,5,6,10,13,0.7026219201247716,5,8,18,20,0.6369840548287404,5,6,17,21,0.6442765350191686,1,17,19,20,0.9335890147029264,2,7,37,41,0.4932643753783546,5,6,10,13,0.7026219201247716,1,4,10,6,0.960808263484467
115,115,115,115,115,3,6,10,17,0.8957091247300292,6,9,36,38,0.6178777249906463,18,19,32,34,0.4686840327076289,2,5,8,10,0.683376817198312,6,8,10,13,0.9358386723428118,5,14,17,22,0.9141922712942024,1,6,7,8,0.9582097144592444,5,6,10,17,0.8983184966900011,13,17,20,22,0.8426684223460468,3,8,18,20,0.6349168853973453,1,4,10,6,0.9602910192585786
116,116,116,116,116,1,6,8,10,0.9762556607295992,6,17,28,32,0.8784394524770862,6,10,14,18,0.8728312991002041,14,27,36,45,0.6077141013549301,13,16,18,19,0.017582550842343,8,17,18,19,0.7922862343749419,5,32,41,43,0.5073458626521915,10,16,27,35,0.8754623124982607,5,10,17,18,0.6202638459186152,2,6,10,13,0.7162136890810613,1,4,10,6,0.9639215421533406
117,117,117,117,117,2,9,19,24,0.8069435516630031,3,6,20,22,0.8894998807438232,4,5,11,16,0.5396519713423453,7,9,10,17,0.943003053764338,8,10,13,16,0.6672862508838802,6,8,13,17,0.8645310311825881,2,10,16,18,-0.0716215253816072,5,8,10,17,0.8598754070746144,5,10,25,26,0.9154524341459852,5,8,10,13,0.6634169833666527,1,4,10,6,0.960258522428198
118,118,118,118,118,25,29,37,42,0.8584676999802626,3,8,15,18,0.0936084589682081,3,10,16,19,0.6081464932999217,7,10,13,14,0.9590089354027126,5,10,13,25,0.6654138264390431,6,13,16,17,0.5966396755436373,16,19,20,26,0.8325929459091028,6,8,21,31,0.9058657551094218,10,13,18,34,0.186103522259586,5,10,13,21,0.3170350961687108,1,4,10,6,0.9601558003092029
119,119,119,119,119,10,13,17,35,0.8831220047135294,2,7,13,17,0.6419556837345312,8,10,11,13,0.8918307188435971,10,17,28,29,0.758589444773416,6,17,21,37,0.8985515257559034,8,15,16,19,0.3741343913049775,8,10,16,19,0.8468986590091226,2,6,13,16,0.1433702030940105,5,6,10,18,0.7204913213749451,2,5,8,13,0.1792156469759673,1,4,10,6,0.9645462928395916
120,120,120,120,120,4,9,23,27,0.9685645376345348,1,10,17,21,0.873133907385831,4,5,7,9,0.9215564654328176,7,17,18,20,0.8517794184925848,10,13,16,19,0.6184899799108292,1,10,18,20,0.900890959181749,5,10,18,29,0.5643145997918031,5,6,10,11,0.8786143514275462,6,8,10,13,0.935542350211674,5,16,17,18,-0.0075705950109807,1,4,10,6,0.9606797138856468
121,121,121,121,121,8,12,22,25,0.9615851415114932,1,7,12,16,0.7356111516754911,4,14,21,40,0.530663628960368,5,8,13,17,0.4911182913438714,5,6,8,17,0.8543895316201966,16,17,18,20,0.4207833619811496,2,6,13,19,0.6359675379205623,5,21,22,43,0.5574030057864398,6,10,17,19,0.9803197583636076,5,10,17,32,0.8939337414154324,1,4,10,6,0.9647364642574493
122,122,122,122,122,1,2,4,6,0.895700377665968,4,5,18,20,0.653322969302589,8,14,20,21,0.8760423377518662,5,6,16,17,0.5786537467885422,10,17,19,20,0.9679133102409284,13,20,21,22,0.6426217104112034,5,6,13,15,0.2127336347456218,5,6,8,10,0.930064852443612,5,13,20,27,0.6912423255114262,6,7,13,18,0.7535891446642771,1,4,10,6,0.9643833889128824
123,123,123,123,123,18,21,37,41,-0.1084998865984228,7,10,18,19,0.851616364402462,4,6,8,13,0.9177213068456668,6,12,14,21,0.7538560198826114,10,12,16,18,0.280303338650107,5,17,18,19,0.5306520303407105,5,6,10,13,0.7031028218227746,16,20,21,27,0.5714898319558752,5,8,13,16,0.156451128720632,5,6,18,21,0.247152423133145,1,4,10,6,0.9604475923495127
124,124,124,124,124,3,13,14,20,0.7444005453411388,2,4,6,7,0.8729654799408363,7,14,18,21,0.5376047576808197,11,14,20,24,0.9205513767142488,10,20,21,33,0.5594905603812252,5,8,17,19,0.8136374805783286,8,17,18,20,0.802687734570421,5,10,17,21,0.6363186665723437,5,10,19,21,0.6586491574607314,6,13,16,18,0.1675489795172324,1,4,10,6,0.9642262213221743
125,125,125,125,125,18,19,23,30,0.8466146337418865,12,16,29,32,0.5939053847991274,15,17,26,31,0.833770661208546,1,4,6,13,0.916946720836768,7,20,26,31,0.9738263867588666,18,19,22,23,0.8384644238874805,2,8,16,19,0.4113298879951539,10,21,24,27,0.8833328615907491,8,10,13,17,0.860182290825594,5,6,13,17,0.5759896703641424,1,4,10,6,0.963870250056933
126,126,126,126,126,6,8,13,14,0.9647110032444548,10,13,24,39,0.5875417636060405,19,25,35,52,0.9519801517104888,8,16,20,22,0.8508332981940667,6,13,27,31,0.9488500621520574,13,16,26,30,0.5725695728719775,10,13,25,27,0.9499774295741764,6,8,10,14,0.9357336164468112,5,21,27,37,0.7593650121856006,5,6,19,26,0.8952771848084384,1,4,10,6,0.963756076196352
127,127,127,127,127,11,30,32,36,0.9326354115887752,1,8,14,15,0.8569781921502349,8,11,18,20,0.8750506403413795,8,10,17,18,0.8651411466137174,5,8,10,13,0.6658092123844451,6,10,16,20,0.9009800783191466,5,13,16,27,0.2834690838776988,5,24,27,32,0.9104958710215384,8,10,17,22,0.9773060413576706,5,8,19,21,0.6263816070559992,1,4,10,6,0.9595421741519403
128,128,128,128,128,4,22,27,28,0.8220956119857399,3,5,9,32,0.5767884539609136,1,9,19,20,0.9385237876486212,5,16,18,21,-0.6490843089268621,5,6,10,15,0.6818385064049691,5,6,14,17,0.934046993516807,21,27,34,37,0.5954945911246459,10,12,21,27,0.7936657487861465,5,6,10,18,0.7215622910892378,10,14,21,25,0.8915730761208711,1,4,10,6,0.9641473716662435
129,129,129,129,129,15,21,24,35,0.4592917371046601,6,13,19,20,0.914992216235068,6,7,14,19,0.8718405388167683,6,7,16,24,0.8401659760343355,6,13,18,21,0.2570180633869989,10,17,30,34,0.8041663731824256,1,9,14,17,0.9102839060875918,6,17,27,30,0.94593267635112,5,6,10,16,0.6912973529198388,5,6,8,10,0.932418726709091,1,4,10,6,0.9600372720392253
130,130,130,130,130,4,5,6,7,0.9357065497381928,4,10,16,17,0.8593570925121534,4,8,13,19,0.8928480650789626,13,21,23,24,0.6962452451137652,5,6,8,13,0.6550663433982356,10,13,14,15,0.7217215605700814,6,13,24,27,0.9144503972036148,6,7,10,18,0.8942989152420144,10,13,17,19,0.8701978353731581,6,10,16,18,0.5687891633404518,1,4,10,6,0.9641886179033723
131,131,131,131,131,3,17,20,21,0.5565835894506808,7,16,18,25,0.5348757971970499,3,32,33,47,0.1001853913867237,2,3,8,10,0.6710257934599346,10,27,30,45,0.8457479983783689,5,10,19,21,0.6572628738254311,2,5,11,12,0.3743748296168703,8,11,18,19,0.8266576285310033,6,8,10,17,0.9699852474801997,10,16,17,18,0.4841755942246337,1,4,10,6,0.9649513682308042
132,132,132,132,132,4,10,15,32,0.8646784002663943,13,25,40,44,0.0427714280395961,8,22,32,35,0.9393802677767836,24,32,33,41,0.4066235691871714,16,19,27,35,0.8327002229028577,10,13,16,31,0.6660761665656696,5,10,27,31,0.946828264423522,10,20,21,39,0.5127831147803141,10,17,21,22,0.8757456876222273,18,21,27,30,0.5564301897540478,1,4,10,6,0.9608318427484942
133,133,133,133,133,2,4,10,16,0.5185133411193021,4,10,20,26,0.9509381259286018,2,23,28,48,-0.1685714591125786,9,19,21,22,0.8231930219132353,19,25,32,34,0.8536035903010737,5,8,10,11,0.8902576368718239,5,6,8,13,0.6646038824157814,8,10,17,21,0.8723578242380257,5,6,10,12,0.8706380655966406,5,10,19,20,0.9114021964056824,1,4,10,6,0.9600376186140787
134,134,134,134,134,2,3,7,39,0.1148825938413187,4,5,12,21,0.464841977698317,3,17,30,32,0.8016634850524098,6,10,23,30,0.9695062606239816,20,30,45,46,0.7859863337653008,16,36,40,56,-0.0068721524719312,5,10,13,17,0.5759829102658229,5,6,10,13,0.6976688091857806,5,7,10,33,0.7108531733230777,6,21,22,30,0.877639504807968,1,4,10,6,0.9636482908311744
135,135,135,135,135,6,21,26,35,0.8625757978308298,1,6,9,13,0.8724314141190268,2,4,10,20,0.8946478525855708,1,8,10,18,0.9000199860356486,3,6,7,20,0.9518092691274952,5,7,13,19,0.7065675482149906,6,7,18,20,0.901710438442366,13,16,17,31,0.5159386343501307,5,13,16,17,0.0225767255899298,5,13,19,23,0.6684678021103378,1,4,10,6,0.9632147996610158
136,136,136,136,136,4,13,22,24,0.7603892363734788,4,5,6,7,0.9354881490066184,7,8,17,30,0.9099015858898348,5,21,25,42,0.4458517469338781,12,17,19,21,0.6452860897799224,2,5,7,16,0.1691882016236846,6,10,13,19,0.9254058247933524,10,16,26,27,0.8759400407311043,5,6,10,16,0.6877106671703974,6,10,16,17,0.8736165080586088,1,4,10,6,0.962939258407974
137,137,137,137,137,2,5,8,10,0.6765879782379265,4,5,11,23,0.8598391374586491,5,23,25,30,0.8705839961217718,7,18,19,28,0.4537269258662925,10,16,19,28,0.4289537907003982,5,7,16,21,0.21623866912718,5,8,10,14,0.9617455464900422,5,17,25,27,0.8706698624199416,6,13,17,20,0.8598804516333343,8,10,13,16,0.6607402544020777,1,4,10,6,0.9635855563993221
138,138,138,138,138,2,13,21,25,0.1675589448024074,3,10,14,20,0.9602297145402476,17,25,36,41,0.5135612127001621,5,6,11,22,0.7965483336917031,13,17,22,23,0.8788274491488013,5,10,14,17,0.9341460368360488,5,7,13,16,0.2901148154418702,5,19,22,23,0.8854269243676673,7,17,19,21,0.829396945813621,5,6,10,13,0.697318071782054,1,4,10,6,0.9636692925171382
139,139,139,139,139,2,13,18,21,-0.5897865760364815,10,18,23,31,0.9209812529405308,5,8,14,18,0.7223406320151953,2,5,6,8,0.6761331625643368,5,7,13,16,0.2887175870028893,7,18,19,26,0.8370703383864693,1,5,13,16,0.145456057212899,8,18,20,30,0.8130633164563583,6,7,10,16,0.8800845566156359,10,13,19,20,0.9113769987569108,1,4,10,6,0.9642045066449644
140,140,140,140,140,7,21,25,27,0.8949100667628063,13,16,17,22,0.5253975948069999,6,7,27,32,0.8938913515482434,13,29,30,32,0.8453648438184083,16,41,43,50,-0.348793589688152,19,27,33,38,0.4069782067994127,8,27,29,30,0.9570340067907548,5,10,16,17,0.5851387699710788,5,10,20,37,0.9306001002907264,5,13,18,19,0.1688746117810415,1,4,10,6,0.9611366005516357
141,141,141,141,141,2,6,16,17,0.4683509997617052,2,13,18,24,0.0905325244048289,6,8,17,25,0.9452516638977592,2,5,13,18,-0.4872409771268255,3,6,10,17,0.8917960828750833,2,26,27,28,0.5344194569859884,6,13,16,17,0.5857881829922519,18,21,31,33,-0.0939376216203673,5,6,10,16,0.6840379946392653,5,6,10,13,0.695020302055251,1,4,10,6,0.9649131248227153
142,142,142,142,142,5,7,13,21,0.367052285526986,10,17,20,28,0.8446453748664353,9,10,13,15,0.5953920605137772,15,19,21,25,0.4381215489425937,5,6,8,13,0.6523567675116616,5,10,21,30,0.6472329305106717,5,8,17,18,0.5428550230579228,2,5,10,19,0.6257274967127435,8,17,20,21,0.8082483385490837,6,7,17,19,0.9657157911553168,1,4,10,6,0.9654796074394854
143,143,143,143,143,8,18,26,28,0.523531375708387,1,7,10,11,0.947181304007232,6,16,17,18,0.4858204956648583,10,18,20,27,0.911829781320586,5,7,10,19,0.9402326348983728,6,8,17,25,0.945556028973222,6,13,17,18,0.6300495897572567,5,17,27,28,0.6139224971291316,10,13,17,27,0.9160024737185573,5,7,8,10,0.953071454401742,1,4,10,6,0.962341641569752
144,144,144,144,144,4,8,13,15,0.612793951357959,2,3,6,9,0.6084960941567434,5,24,29,36,0.6014814106072406,10,12,18,31,0.7636951545908137,6,18,20,27,0.9114240844227708,2,10,17,31,0.8497840601148365,2,8,13,16,0.0670060660535999,20,41,46,47,0.374061748963822,5,6,10,20,0.9282738084962228,5,6,21,35,0.6891793687821002,1,4,10,6,0.9662419884957871
145,145,145,145,145,3,11,17,24,0.8031639027176529,2,4,7,29,0.7746690181208251,10,13,30,32,0.9090995986525404,10,20,21,27,0.918144519076163,3,10,24,28,0.6140063051566358,5,13,15,17,0.0194585215643606,5,7,10,17,0.921221954478898,10,11,20,34,0.8585347547775425,5,13,17,19,0.5088323769413132,13,17,22,25,0.8419509332876507,1,4,10,6,0.9622875446626961
146,146,146,146,146,9,12,19,21,0.6416591860770311,4,8,11,21,0.8566826503997265,4,10,16,21,0.5392833928449459,1,4,5,25,0.8916925868929346,6,12,18,30,0.7322154879816013,10,15,20,24,0.8569395189373032,5,16,19,25,0.5519644240320751,5,10,18,19,0.6343854107873916,5,6,13,24,0.6100367066837609,5,10,13,21,0.2927017493274483,1,4,10,6,0.9669079938237471
147,147,147,147,147,11,19,20,36,0.8911643104930431,6,10,22,30,0.9702598078926524,6,8,14,16,0.8678278738320528,21,24,36,38,0.0393383111071887,16,18,20,23,0.5477659578394225,5,8,17,28,0.5048865191859788,8,13,19,20,0.8677157582652588,5,6,10,14,0.9591727035792832,5,6,50,55,0.688314106874263,17,19,24,35,0.9667091751184425,1,4,10,6,0.9666254106632881
