,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
81,81,1,10,24,28,0.6559478979955273,4,15,19,27,0.3503705778973677,5,6,11,23,-0.1331694746824179,5,6,9,16,0.4708180916303075,10,13,19,22,-0.1005649538093207,6,7,17,19,-1.1611899176356335,1,6,7,9,0.4115373695971045,15,19,23,24,0.2585711821955475,1,9,19,24,0.8243345327856426,9,29,30,6,0.1635409317646166,9,13,1,6,0.8389706795761808
82,82,4,9,16,21,0.8844336126431623,8,9,11,30,0.4763184361550383,6,24,26,30,-1.6232933840743993,17,23,25,26,-1.884449099230656,1,9,18,19,0.5446926437931989,7,17,24,26,-1.5501068764331918,1,9,16,23,0.2866061429219594,13,28,9,29,0.9648183505429084,6,7,9,18,-0.3023713534711767,7,9,10,13,0.4263417381017038,9,13,1,6,0.838745068061135
83,83,24,26,8,14,0.0031953822376715,9,30,26,3,-0.5448423181298632,7,17,26,28,-1.2923089007802244,7,13,17,19,-0.3377295938988462,7,8,16,18,-0.5392656064917771,5,6,9,16,0.4600416500297284,9,17,18,31,-1.1723041599380384,6,9,13,23,0.4153801074796021,5,9,18,28,0.8118870455353866,6,7,8,13,0.3866083241895527,9,13,1,6,0.8384373861369392
84,84,6,14,17,23,-1.790210720588759,6,7,13,28,0.3020772162556174,1,19,24,30,-0.0734296053496299,5,7,13,17,0.0777435436706754,5,6,9,19,0.6395101706881714,1,5,9,11,0.8699282441731255,1,7,9,14,0.3566488988170428,1,6,13,18,0.3324654026194155,1,5,17,18,-0.035779045328381,6,8,9,13,0.8484266878338536,9,13,1,6,0.8380326352172753
85,85,4,6,16,19,0.0804207697733385,5,6,8,13,0.8431014931085269,6,10,16,18,-1.249492354893193,1,6,9,17,0.2666941360354483,5,6,9,24,0.7649061909036796,1,5,13,14,0.7782196406677924,1,17,19,20,-0.3272635816986944,5,7,9,13,0.8067684113498483,6,7,13,18,-0.4238377285574768,18,21,30,6,-0.52587733395419,9,13,1,6,0.8385425089183387
86,86,1,2,4,5,0.9714441545987322,6,7,13,23,-0.4060165284335753,1,3,5,9,0.9092614142583508,2,6,9,26,0.2623326076660854,6,9,13,17,0.3454128462411001,16,21,23,26,-0.8466907413222147,1,6,9,13,0.8392239048913045,1,9,13,18,0.7762586765068438,15,18,19,23,-0.1885027328385082,1,6,7,9,0.4066138037301828,9,13,1,6,0.8392239048913045
87,87,10,15,18,19,0.0161436926423492,6,7,19,21,0.0906841604734588,6,13,28,29,0.8195316965633628,1,6,7,9,0.4132842028537681,1,6,9,11,0.692334600768776,1,14,28,17,0.0988414768982145,5,6,9,13,0.8787702035948459,1,9,13,15,0.8924600226969612,1,6,7,9,0.4132842028537681,7,9,13,17,0.2632987507534539,9,13,1,6,0.8398630873885908
88,88,7,9,11,16,0.0143714637180559,6,9,13,17,0.3429418304183971,1,6,18,26,-0.6642837129461756,7,9,26,28,0.1404479661944772,7,16,19,9,-0.030832790453938,1,6,10,16,-0.2726324376703752,6,17,19,23,-1.554647928354333,9,13,15,19,0.876642442596626,1,7,9,16,0.3030062114391554,9,19,26,3,0.2797456924282205,9,13,1,6,0.837782140935492
89,89,3,11,14,16,0.1040460093629691,7,17,18,30,-2.49846410971967,1,13,15,21,0.9032082476844786,1,7,9,12,0.3658624517900175,1,7,19,26,-0.4828980932016191,7,9,10,13,0.4313591041467368,7,22,26,9,-0.8320793587413997,1,9,13,17,0.6722452041986564,9,13,18,17,0.268994527441911,9,13,15,18,0.7806865779745841,9,13,1,6,0.8389752954228976
90,90,18,20,22,23,-1.6853936802919929,6,7,23,27,-2.0271389115631915,7,16,26,29,-0.7947702430804542,6,9,16,23,-0.2380140170201057,14,17,19,1,-0.3558176319416124,7,13,23,24,0.0228674919718399,1,10,13,15,0.7789359355158649,5,6,9,19,0.6397943278522862,13,17,28,9,0.6136926132317158,7,9,13,19,0.5839646293941989,9,13,1,6,0.8383421301588134
91,91,1,5,7,11,0.4115472025722275,9,11,13,16,0.6396456824529064,13,18,28,5,0.7453196983423436,1,21,6,19,0.6368536699678433,1,17,20,23,-0.9837183979847006,1,7,9,28,0.7507127067935636,6,9,13,18,0.469062996090384,1,5,18,24,0.5893348517350754,5,6,9,13,0.8779856310646689,5,9,19,20,0.667122267436178,9,13,1,6,0.8390623849033404
92,92,1,2,6,7,0.3084670180926782,7,25,30,3,-0.0317601961134894,3,24,30,26,-0.9074563430343664,6,9,17,18,-0.3821010856410889,1,5,6,7,0.2662577426785555,5,6,10,13,0.4463857360911878,9,14,17,18,-0.4388331686285776,1,5,7,9,0.7529600045074265,9,13,17,18,0.2585659676055664,1,7,9,21,0.8111266203087172,9,13,1,6,0.8386318683862215
93,93,10,11,13,14,0.0576742041517914,3,5,7,10,0.3200999451627011,8,9,10,11,0.698238367701456,5,19,24,27,-0.0499708637414992,5,6,16,17,-0.6052988207023189,1,9,18,26,0.1338602995794646,7,13,29,18,0.2098275959448214,16,18,21,24,0.188167591234554,1,10,17,13,0.1589708932842275,7,17,18,19,-1.4028721977266878,9,13,1,6,0.8382279397993855
94,94,15,16,22,30,-0.9816448889927394,5,6,20,25,0.5311556414879353,1,3,5,9,0.9068178228082432,1,6,21,24,0.7596132628599449,1,5,7,15,0.7277719796340046,1,7,9,13,0.7707926442640419,7,9,13,18,0.3119779574273145,5,9,17,23,-0.1863623445953022,5,6,9,16,0.4693186806110064,6,16,17,26,-2.081708509248633,9,13,1,6,0.8388334354474121
95,95,1,2,8,17,0.5541045653513024,6,7,12,17,-1.5005066255105617,6,7,8,13,0.3855079932424546,7,22,23,26,-2.6813770983325265,1,7,15,16,0.2457670180705768,1,9,15,28,0.8911948933409268,1,5,7,9,0.7528048244118121,1,9,16,17,0.2046948665509822,17,18,19,26,-1.9593778621302853,1,9,13,17,0.6658688156169726,9,13,1,6,0.8377967870244298
96,96,11,18,30,20,-1.0861401673960436,14,3,22,18,-0.4608689324751589,5,16,25,28,0.7194839034065899,6,7,8,16,-0.3033032453304756,1,6,7,17,-0.6245915283658703,9,10,16,21,0.539787947032759,1,6,19,30,-0.4583797023316094,1,9,17,30,-0.4415131319753178,1,5,6,7,0.2673270933558417,9,13,18,20,0.5433448041507332,9,13,1,6,0.8380345872706515
97,97,9,10,15,16,0.4778342120476719,3,20,23,25,0.2413544321669195,1,14,22,5,0.1569002869443174,1,7,13,14,0.2747372658068203,5,6,9,13,0.8739495098482954,9,17,18,28,0.1936899232674378,1,4,6,17,0.2213040471514985,6,7,9,13,0.4558261101443778,6,7,9,18,-0.3023750107310192,5,13,17,18,0.0879785508129201,9,13,1,6,0.8382729821374459
98,98,3,4,5,17,0.5680443297027133,21,23,15,24,0.6408721501952961,5,7,8,15,0.8064605254318535,1,7,22,24,-0.0295658740528985,11,15,8,18,0.6506287506085022,9,18,24,26,0.0066133441151885,1,7,13,20,0.4181792323974279,6,17,18,19,-1.143886505816904,1,9,13,16,0.8002891770704068,1,6,23,28,0.2125924757666362,9,13,1,6,0.8393961461229837
99,99,4,6,14,25,0.4967203842313912,1,16,17,20,-0.5321744883084532,5,13,16,19,0.5318966899410615,1,9,23,24,0.588907849789299,6,18,23,24,-0.6981411360956298,6,7,18,19,-1.011768150962875,1,5,6,7,0.2670840813296282,7,9,17,19,-0.2324676939665175,1,9,26,16,0.1661484065070569,7,9,18,28,0.281635127287978,9,13,1,6,0.8377454086663974
100,100,2,15,21,29,0.9788871302547062,16,23,31,27,-3.240060331262531,9,23,19,31,-0.7870343653976124,9,11,16,17,-0.0380554585540666,7,9,13,17,0.2506184145316812,11,23,18,28,-0.2119009548766521,5,6,9,19,0.6398402672849461,5,7,9,15,0.7900356320784014,1,6,13,18,0.3323160559963203,1,9,13,17,0.6664239148495001,9,13,1,6,0.8376786924349682
101,101,4,8,10,13,0.8426862318298273,8,14,15,17,0.294175996948061,1,5,9,17,0.5975765548976063,5,21,24,10,0.7555530754456773,5,9,18,23,0.2551888339337624,1,8,9,17,0.6866896417070107,5,7,13,16,0.2617866227949856,9,28,29,13,0.9646955549165804,9,17,11,1,0.4981017518228574,9,13,17,28,0.6181776275061972,9,13,1,6,0.8383982040485674
102,102,11,16,28,24,0.3794036080592303,5,9,19,21,0.9323974079419028,7,13,14,19,-0.0716663422964525,7,16,20,28,-0.2639541322267038,7,18,23,25,-0.6407082447262766,9,13,19,23,0.4942205311028326,6,9,13,15,0.8345037411711402,9,24,31,23,-0.4862610101925884,6,7,16,17,-1.5764782520136622,6,9,19,20,0.2924570633014434,9,13,1,6,0.8381463898436119
103,103,8,21,27,29,0.662118056598404,5,15,17,18,0.1215042213020263,1,7,18,23,-0.693728337109143,1,5,13,28,0.9468586418626505,6,9,16,14,-0.0914817505123082,7,29,5,24,0.4979466539224075,1,6,9,18,0.4194239893341872,1,17,19,29,0.2074668995931481,1,5,6,9,0.8323250556410755,1,6,7,13,0.3304139876843635,9,13,1,6,0.8383976236592549
104,104,6,14,20,25,-0.0183794621606061,16,21,24,26,0.02131809446034,1,3,6,16,0.3382380102428762,2,9,20,24,0.789604089726945,7,9,10,17,-0.4223205333817623,6,7,19,29,-0.0684168605346817,17,19,21,23,-0.6002930265307571,1,5,6,7,0.2686751061802076,1,6,18,28,0.3006323307442282,13,17,18,19,-0.3248693862485532,9,13,1,6,0.8383026155318702
105,105,1,6,7,17,-0.6017334418181721,8,13,26,16,0.1916564574347388,14,17,19,22,-1.5280722025227598,8,9,17,29,0.7147146034037684,1,5,16,18,0.1859482270117078,6,28,1,18,0.3108385333544425,1,7,9,11,0.5884861851657941,6,14,16,17,-1.38746224399413,1,7,14,17,-0.6628847627573942,1,9,17,18,0.1890973089664949,9,13,1,6,0.8391344265422264
106,106,9,30,31,29,-0.726578306495024,1,4,5,14,0.7498288911342473,8,21,10,15,0.8466037529286157,6,9,23,24,0.2248228868674979,1,9,13,16,0.79969856870329,5,6,9,19,0.6427134841374318,7,19,23,21,-0.1376071035986799,1,7,9,13,0.7708201618600151,1,5,9,13,0.9805924079294828,13,19,29,31,0.1744095220982806,9,13,1,6,0.8391565322369935
107,107,12,21,10,9,0.5600461339665828,7,9,19,29,0.5638380195191582,7,9,13,15,0.777841486595839,1,5,6,18,0.2819557625426817,5,6,10,15,0.4779632130312675,5,24,26,28,0.3795734308480361,1,7,16,18,-0.6779400248847458,1,6,9,13,0.8388392525380826,1,6,9,17,0.2712344479942474,9,13,17,18,0.263444075086905,9,13,1,6,0.8388392525380826
108,108,7,9,12,20,-0.0298791466285475,2,4,9,13,0.9268422877699648,5,6,7,17,-0.6308307847581005,7,15,30,1,-0.0064284680675354,5,6,7,9,0.4300473105622653,6,16,17,23,-1.813451757489105,5,16,21,24,0.725122405389881,9,23,24,15,0.6270268521632891,9,13,16,24,0.7437904690309933,1,6,7,18,-0.4942134749644404,9,13,1,6,0.8390035913630798
109,109,10,12,13,14,-0.2122264742361181,3,5,11,16,0.591486940782948,14,28,31,5,0.0007243707494986,11,16,18,30,-1.2774065288113414,1,6,9,11,0.6922113025469817,9,17,28,13,0.619135100905453,16,17,26,21,-0.978785400311642,1,7,10,13,0.2992241168046102,5,7,9,13,0.8132507787576597,9,13,17,19,0.4319268243761702,9,13,1,6,0.8382312654270208
110,110,1,10,11,13,0.54929626135709,5,9,15,21,0.9405712846483472,6,14,16,17,-1.407369146353691,13,24,29,26,0.4578784653269163,1,17,28,30,-0.6301435346625592,6,7,28,10,-0.286939064738549,5,6,10,16,-0.2624385997793952,1,6,9,18,0.4166341809610563,6,9,18,19,0.1022831822388815,6,9,19,21,0.7301466839899635,9,13,1,6,0.8390688896040789
111,111,5,6,10,15,0.4782693883999183,2,6,11,13,0.541036311465571,7,11,16,17,-1.173563639704485,16,21,28,23,0.2836112020437664,1,7,31,28,-0.1114404095226928,1,5,9,16,0.7856604759331298,1,6,9,26,0.2324837847737938,1,13,18,24,0.6257949024817526,1,6,13,19,0.5730485806532934,13,18,16,26,-0.6557010987534071,9,13,1,6,0.8392200276240317
112,112,9,20,21,23,0.4673725102634558,14,19,23,30,-1.7947592220698758,1,6,16,18,-0.4245670878684,2,5,13,17,0.5774621751308897,13,15,16,18,0.3216220337895863,1,5,17,21,0.589840992260261,9,1,23,7,0.248494668893359,6,9,10,28,0.5170307307601033,5,8,9,17,0.6810028721986376,11,16,18,19,-0.6022618404912627,9,13,1,6,0.8383237342132586
113,113,14,15,18,13,0.3729258816990213,8,16,19,21,0.6396095969695493,1,6,11,13,0.5857122638137778,1,7,9,20,0.4854495472874146,1,5,6,7,0.272856464523143,7,9,13,16,0.3626173712531524,1,6,10,14,-0.2077315659810792,1,9,17,19,0.3526192863449366,1,6,9,14,0.4924652216664194,6,7,9,13,0.4585708900022194,9,13,1,6,0.8391792586464405
114,114,1,7,8,21,0.7869921445429479,5,6,9,13,0.8796942422405275,14,29,31,17,-1.3547621860323056,7,13,18,28,0.160104096616478,15,6,27,20,-0.3658413721689149,7,9,11,13,0.6012988012793133,1,5,6,13,0.8088477547076672,6,9,13,20,0.6340722279572824,15,17,23,27,-1.7390789077032167,1,5,6,7,0.2839657056531468,9,13,1,6,0.8387252091185333
115,115,9,17,18,19,-0.2027884528512895,11,12,19,6,-0.3457720269419715,28,9,26,29,0.6356415822473422,1,17,23,28,-0.3194610010716521,1,13,14,16,0.336750514767816,1,7,13,18,0.1741198109305065,13,17,24,26,-0.5695206725774109,9,19,22,28,0.4609070992810842,1,7,13,19,0.4750740005311912,7,8,9,26,0.2556640813759449,9,13,1,6,0.8386462683796059
116,116,2,4,5,12,0.8176537148588376,1,12,15,17,0.1712995187726397,29,31,16,26,-1.5094768472743931,5,7,9,18,0.2694050065410618,1,18,19,29,0.4422146894658506,1,18,26,28,-0.0210813511313068,6,7,9,10,-0.1325369320963547,1,3,6,7,0.2945513040032905,1,7,26,30,-1.513871262195808,1,6,9,13,0.8385333235383545,9,13,1,6,0.8385333235383545
117,117,3,5,11,29,0.7950478316287699,1,5,10,11,0.5033492564932374,5,6,12,13,0.4391809720050325,1,5,9,11,0.8804474302450844,7,13,26,5,0.0681245327932646,1,6,13,16,0.3816302148396953,5,7,13,18,0.2118160529763616,1,9,13,18,0.7760476378494929,1,7,13,28,0.6580113146852102,1,9,16,19,0.5813536799561163,9,13,1,6,0.8382282021687817
118,118,2,13,16,18,0.2442765591877042,11,13,19,23,0.143524123417011,13,16,19,28,0.4837424042890723,5,6,7,13,0.3699302386207411,1,16,17,18,-0.715544770073822,9,19,24,26,0.1969632621005286,1,7,21,24,0.6767672979209723,5,7,9,13,0.8143163201963146,6,9,19,24,0.5505907313044553,6,13,24,26,0.022808342062127,9,13,1,6,0.8381897909684539
119,119,8,13,15,20,0.8391090821113839,10,13,19,20,0.1743827918657794,2,4,20,24,0.788304536794606,9,16,28,13,0.7571303157906251,6,7,9,13,0.4567749139091989,5,7,8,16,0.2868999194962753,5,7,9,14,0.3721519874947846,7,9,20,24,0.3760374874182791,6,9,13,17,0.3468613620246195,17,19,23,28,-0.812612989651252,9,13,1,6,0.8380360173435573
120,120,1,7,13,21,0.761706277342013,6,17,18,26,-2.124245015721916,16,20,21,30,-0.4371925134158212,7,17,19,20,-1.1079986354485842,5,6,16,31,-0.7281974000666567,5,7,16,28,0.2567967180378975,7,9,17,19,-0.2139653194363149,1,6,24,26,-0.0744280991914876,5,6,7,9,0.4297794767931657,1,7,9,17,0.1807035293092985,9,13,1,6,0.8383655374038343
121,121,10,17,19,21,-0.1389362359753476,5,11,15,17,0.425822443528833,5,9,16,17,0.1866367596502151,6,10,19,22,-0.8715923093249822,6,13,17,9,0.3481368661824169,7,13,16,17,-0.6235927330367343,7,9,18,25,0.3005633506232732,5,6,10,16,-0.2615464063372013,5,9,15,20,0.8638471552952545,1,13,19,20,0.6064473439302396,9,13,1,6,0.8388507621629888
122,122,4,6,13,14,0.5122851483932586,1,4,16,24,0.6832710817408866,12,13,14,19,0.0282145429528516,1,7,9,17,0.1723273124117267,1,5,11,13,0.8220709408366238,7,9,24,27,-0.0346961926643241,1,6,7,18,-0.5057604421838291,1,5,6,7,0.2731869584007933,1,15,16,17,0.1465195839612605,1,13,18,24,0.6249967366246625,9,13,1,6,0.8386179227084513
123,123,6,8,22,31,-0.9053503675088116,2,11,13,24,0.7368551457351662,2,8,13,16,0.6929209944221116,9,16,17,22,-0.7177972697903416,15,16,28,24,0.6756891254712106,1,9,13,19,0.8894122130029926,9,19,20,14,0.2677478706293055,9,13,15,19,0.8715654925244173,6,16,18,19,-0.8940004652990656,7,9,13,18,0.3146547574521164,9,13,1,6,0.838558569538773
124,124,4,12,19,22,-0.087212062047008,9,10,23,26,-0.7807284694660797,1,17,24,29,0.3975149348301914,5,10,15,16,0.404664464820293,15,19,23,24,0.2541446186782855,1,6,7,29,0.2923886704032872,1,6,7,16,-0.4341609906714456,1,5,6,9,0.8294024193704416,6,7,9,13,0.4576603175769648,5,10,16,23,-0.5045210059810064,9,13,1,6,0.8383366928356344
125,125,2,3,13,14,0.7324469457723772,2,3,6,11,0.6706322537302749,5,6,17,4,0.1595062428806666,10,17,18,9,-0.4026208796035313,5,9,18,19,0.5570821921180991,1,9,17,23,-0.1400127938390676,1,9,17,18,0.1827787823953051,1,9,13,16,0.7999704374038896,1,6,13,20,0.5179217196684531,9,13,15,18,0.7820608693146287,9,13,1,6,0.8392888573678816
126,126,11,16,27,5,-0.3919510737993912,4,5,8,10,0.8363121148455144,1,8,16,17,0.162477930897913,5,6,9,14,0.5050762212467199,1,9,17,13,0.6701659543332612,5,9,13,17,0.6751598118223947,5,9,18,20,0.4989747544566484,1,13,15,16,0.7566093022576446,9,13,26,29,0.6696637059408375,1,6,7,13,0.3284463675469076,9,13,1,6,0.8387045468635885
127,127,1,13,19,21,0.8842886474803009,1,9,26,21,0.6855598650295691,10,16,21,29,0.4645983469967233,1,4,7,14,0.3225282551152635,6,7,9,30,-0.5032669210785965,1,5,17,18,-0.0061191902041197,1,6,9,19,0.6424976154233277,6,17,21,24,0.1485421999879701,1,6,11,14,0.0903225953648869,7,9,13,19,0.5914813207114977,9,13,1,6,0.8392604052470406
128,128,2,6,8,14,0.4494526307139002,3,9,10,11,0.7103079843684834,6,8,9,25,0.8293866482291664,6,14,15,19,0.1282101198510239,1,6,7,18,-0.505609569529277,9,13,17,27,-0.2455296212371946,1,6,9,11,0.687423031695844,1,15,26,17,-0.402142692469011,1,6,13,18,0.3364223136821783,9,17,19,7,-0.2249190608507458,9,13,1,6,0.8383983595735687
129,129,5,6,7,12,-0.3391981547494171,14,16,28,6,-0.2351065408983141,19,26,28,15,0.2662509665842341,6,7,15,16,-0.2872855409867292,7,13,18,27,-0.7487610076255384,5,7,24,13,0.6560352339825521,1,6,7,11,-0.0290122878623195,9,18,19,24,0.4524568882670754,1,9,28,30,0.5240110707178531,6,9,23,29,0.3753635620695499,9,13,1,6,0.8378777095625853
130,130,1,9,11,18,0.5905644522471898,8,9,13,15,0.8686738110053431,6,13,14,19,0.0958738891743284,1,15,18,19,0.491634563163083,7,17,24,25,-0.1116591168168068,13,15,30,9,0.6077058614187721,1,9,30,15,0.544031153190208,1,9,28,6,0.8163699873625587,13,16,17,21,0.2801424646917579,6,9,13,17,0.3491279625104789,9,13,1,6,0.8387287041447598
131,131,2,4,16,19,0.5841218887086442,1,3,15,30,0.3564105336574388,9,13,16,24,0.7412280877157065,9,17,26,5,-0.3891977950910288,9,24,26,27,-0.6189296970508686,5,9,13,17,0.671970903449613,9,18,26,16,-0.5422470536190271,9,19,20,21,0.7535788393400478,1,7,17,19,-0.4456600205362138,1,7,9,13,0.7697961594342037,9,13,1,6,0.8382301472681014
132,132,4,21,24,25,0.9543863102219788,9,13,19,28,0.8345939283315722,5,8,20,25,0.8546965945816305,6,7,16,17,-1.549274397261727,9,15,17,20,0.3267304302016232,9,13,17,26,-0.2031749426247275,1,5,6,9,0.8339189209029858,14,17,9,13,0.3298874635988316,1,5,6,7,0.2836654634713251,9,23,26,13,-0.0787523013357933,9,13,1,6,0.8386082630997056
133,133,5,16,19,23,-0.2895315666675431,4,5,18,19,0.4872366453258964,7,13,29,30,0.0173387103120374,6,15,17,18,-0.4321390243277556,15,19,24,28,0.778565322460293,6,9,13,14,0.5427936236201526,1,6,17,18,-0.5873256124499098,1,9,18,6,0.4227096455335528,1,9,26,18,0.1513108468934672,5,6,9,18,0.4399616119338551,9,13,1,6,0.838794253014431
134,134,1,9,11,14,0.6588442576027445,1,3,12,17,0.0872990948083867,3,8,24,29,0.9348840260001574,6,12,13,20,-0.0026475260458036,1,8,16,17,0.1629913133228802,1,9,18,26,0.1426432732495652,15,18,19,21,0.5984346882141434,1,7,13,17,0.0914691364372348,6,7,9,13,0.4590409329924592,6,7,9,14,-0.1591517212573636,9,13,1,6,0.8387513205789606
135,135,6,11,21,24,0.5833196279930162,3,16,19,31,-0.510421584513943,1,13,16,17,0.1342389249071383,8,15,26,31,-0.4551005604182547,13,17,19,9,0.4287384409984641,6,9,17,19,-0.0993941144184566,1,6,9,13,0.8386054895610575,6,9,19,24,0.5473647331291589,5,9,13,26,0.6525578662611355,1,9,17,19,0.3547881960575811,9,13,1,6,0.8386054895610575
136,136,1,8,9,24,0.9446098812317134,9,26,30,18,-1.2194887199335267,7,14,20,30,-1.560275830096272,1,19,28,30,0.0941139768193695,2,5,7,9,0.8204110315635431,13,21,28,2,0.7113697817244401,7,16,18,19,-1.1879780728133422,13,16,17,19,-0.274356192800248,6,10,18,28,-0.2706507020914275,1,5,7,9,0.7585652874158871,9,13,1,6,0.83848012234115
137,137,3,9,11,14,0.7087312088189414,1,8,11,15,0.928941119923342,7,13,22,24,0.0548998399918646,17,20,30,24,-1.5833518182224724,1,16,18,23,-0.6215416398703921,6,17,18,26,-2.142708486910593,9,16,28,21,0.8233307843024319,13,17,18,19,-0.3176486378663199,1,7,15,16,0.2495830799685365,9,24,26,30,-0.6862623032270709,9,13,1,6,0.8382131794139034
138,138,8,16,18,26,-0.6114794400610444,13,15,16,20,0.5277040322955019,1,6,8,10,0.4602378700027888,1,14,17,28,0.091192542666515,6,14,19,22,-0.8839774099071327,5,6,9,10,0.5166557672289377,1,7,9,23,0.2528704321354927,1,6,7,16,-0.4321933265279483,1,9,13,19,0.8898369569038096,1,5,7,16,0.1664427735887554,9,13,1,6,0.838453906900173
139,139,11,14,18,20,-0.6106397122857088,6,7,18,20,-1.1111310789025524,5,6,7,9,0.4215012348917903,6,7,13,16,-0.3468076938172464,5,6,10,15,0.4785370762208734,7,9,26,15,0.2170639922604227,5,6,9,15,0.8518134108030331,1,9,23,26,-0.1960141556613086,1,9,13,15,0.8955288072986596,10,13,18,19,-0.0363659271260352,9,13,1,6,0.8386480143581803
140,140,15,24,25,30,0.3974238746529868,24,26,31,6,-1.62511356691437,3,23,24,26,-0.5354008485636961,6,15,16,19,0.0869093883415865,6,9,15,18,0.4683561982535555,1,9,11,22,0.5827412760084925,1,13,16,23,0.2172827487527471,1,6,9,28,0.8158950603737252,1,7,17,18,-0.799149675700342,6,13,17,24,0.0616616423421719,9,13,1,6,0.8377327948574785
141,141,1,10,15,16,0.3671886885446187,23,30,17,8,-1.855871767693765,7,19,24,29,0.3153170646487628,1,13,24,27,0.4115050105606471,7,9,16,20,-0.1049817912244097,1,5,6,9,0.8277506070172398,6,9,11,15,0.7727472985131414,1,5,7,9,0.7546950062730072,1,6,7,9,0.4058547087790761,1,6,17,21,0.2640413596454197,9,13,1,6,0.8376384650559185
142,142,1,13,14,18,0.2841138332789598,5,6,8,28,0.8266277982815298,20,24,28,16,0.2876782136751324,1,15,16,19,0.5185018310681753,1,6,7,17,-0.6230710372607997,7,13,17,26,-1.1574907985234,6,9,19,28,0.6421571665848127,1,6,16,19,-0.0347974948576537,1,6,9,20,0.5797429434011292,6,13,18,23,-0.3951085698923364,9,13,1,6,0.8375940166443816
143,143,6,10,30,24,-0.8358321335562691,1,24,14,9,0.7327774214770276,1,25,21,18,0.7499610696245964,9,18,21,28,0.8017438105629778,27,16,28,6,-0.6097068184290475,6,9,13,15,0.829269057728157,6,7,12,14,-1.206034623089023,1,5,6,9,0.8301301368473404,1,6,9,17,0.2708219908682043,7,9,13,17,0.2551843798918751,9,13,1,6,0.8359912827867046
144,144,6,11,20,22,-0.6432348932677359,11,26,29,7,-0.407393876132474,6,17,19,21,-0.1248158413794453,1,7,9,16,0.2980300865743706,7,13,15,18,0.2541904404751968,1,16,17,28,0.0448741354988326,5,13,18,26,0.0477231882142041,5,6,9,30,0.1240502829150654,6,10,13,28,0.3837687442944471,5,9,17,18,0.1444595064307645,9,13,1,6,0.8352509272319827
145,145,8,13,14,16,0.3932126685442645,3,4,5,11,0.880288071756566,9,23,26,18,-0.8651015922597618,7,13,16,23,-0.5209556130296964,7,13,14,16,-0.4231509360392802,2,6,16,17,-0.4924506292411661,6,7,16,17,-1.564523653885797,1,5,6,15,0.7975862907901388,1,9,13,16,0.7967958676786002,1,21,24,18,0.6787290909334001,9,13,1,6,0.8362291436037089
146,146,3,6,13,16,0.3975039250926284,13,16,17,18,-0.6284258117513593,4,5,6,7,0.3202096198741773,6,13,15,16,0.4458296982449512,6,13,17,18,-0.5067716399510009,7,9,13,26,0.2071147481552226,1,13,16,17,0.1178969512183423,1,5,16,24,0.604772375940732,9,15,16,24,0.7204184460726673,6,7,13,17,-0.5181557602994811,9,13,1,6,0.8355060126523488
147,147,7,15,19,31,-0.474843878612095,15,18,29,30,0.0007971022610701,1,6,12,18,-0.3681920735578377,1,18,19,20,-0.0086652722166618,1,6,18,21,0.3992832111615458,6,5,21,7,0.4027080250869654,20,23,21,5,0.3006309985070718,1,7,13,17,0.071940009381213,1,5,9,13,0.9800060602218434,1,9,13,20,0.8598192606701412,9,13,1,6,0.8337537926265643
148,148,4,17,27,13,-0.2990584641799811,7,12,16,17,-1.6701954359923956,9,16,20,21,0.6263569800726797,1,13,14,15,0.7744358234120693,9,21,26,28,0.6462757639794818,5,6,7,9,0.4107903272906024,1,7,9,11,0.5742978639268128,1,6,9,13,0.8358173007535965,1,9,13,26,0.633254345223554,1,6,17,18,-0.62191357989358,9,13,1,6,0.8358173007535965
149,149,18,30,1,8,-0.0035724009629158,5,13,26,7,0.0335146999686145,6,14,18,23,-1.3702344570981595,9,10,11,16,0.1457325225783842,6,13,17,23,-0.829798765618365,1,14,17,18,-0.6895737349452213,1,5,6,19,0.5088948519430059,5,6,9,16,0.4531415917689585,1,6,7,19,-0.1055967080928923,13,19,20,26,-0.2786714947921829,9,13,1,6,0.8340158382140587
150,150,5,6,27,15,0.1319938468724849,9,10,16,28,0.4404068547342277,16,19,25,29,0.537694278730428,1,6,9,14,0.4821565075952366,5,7,9,13,0.8030919060011562,1,6,7,9,0.3978314151546315,15,17,18,24,-0.0408282820229723,1,6,7,8,0.3527624801920765,7,9,16,18,-0.4779289384818477,7,9,16,17,-0.524032353951368,9,13,1,6,0.8345152269350631
151,151,6,13,15,18,0.4087164475121327,6,13,18,25,0.3231199790465511,5,9,13,26,0.6403063515557896,7,17,20,23,-1.926429370957076,18,19,22,24,-0.496408141798532,5,6,13,15,0.8483286219336188,5,7,8,15,0.7979392690246502,1,9,17,23,-0.1599930682385981,1,5,7,9,0.7492947354313207,6,16,17,18,-1.57802023788836,9,13,1,6,0.8345042922478413
