,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
81,2,10,0.7670033618109086,10,3,0.8219855197034626,10,3,0.7792883877601027,10,9,0.7888095966247961,9,10,0.7231844896352159,10,9,0.6508305360356306,3,10,0.9200809312434604,3,10,0.8105222334149428,3,10,0.8517046134681312,3,10,0.890087180065333,8,11,0.7396849776717296,8,12,0.7192677933247962,8,13,0.5512293412752769,8,10,0.8876060861292483,8,13,0.558387443646617,8,12,0.7564707935308054,8,12,0.9246961711193051,8,12,0.7658329000874844,8,7,0.9017339633514256,8,12,0.8197866133212635,2,9,0.934975986231011,9,10,0.8567600781280269,9,10,0.7682832620304096,8,2,0.7540989419457842,10,8,0.8954366413038013
82,2,10,0.8125649607768486,10,3,0.7189945818872747,10,3,0.6857718434651578,10,9,0.9266355490951774,9,10,0.8743087351274801,10,9,0.8827907486129668,3,10,0.7599542194146245,3,10,0.8222698235299186,3,10,0.7711639335684427,3,10,0.6526153835919604,8,11,0.6659523350673221,8,12,0.8807104582433678,8,13,0.7025727372046111,8,10,0.9173080420948192,8,13,0.7275447158788425,8,12,0.813524087746053,8,12,0.9407516426441616,8,12,0.858985134227206,8,7,0.7714308269465945,8,12,0.7581391595549191,2,9,0.9160899230002344,9,10,0.6932747690729057,9,10,0.9046454407831374,8,2,0.7662267503507167,10,8,0.8750475206732538
83,2,10,0.8918644545043464,10,3,0.924978935142165,10,3,0.8222504172729282,10,9,0.8454223008418308,9,10,0.8358941574575814,10,9,0.8160793319677679,3,10,0.9001294794388155,3,10,0.9535249517123316,3,10,0.895721752616039,3,10,0.7713803376235675,8,11,0.7752383844656148,8,12,0.7344188187496996,8,13,0.4540692157300452,8,10,0.8915599093539712,8,13,0.8302552905215789,8,12,0.9068723645245667,8,12,0.8494519150234999,8,12,0.8711207099842377,8,7,0.9358686602616536,8,12,0.8775425268360675,2,9,0.9357177542244358,9,10,0.888340717564694,9,10,0.9170260352550292,8,2,0.9312021832122548,10,8,0.8482880916222314
84,2,10,0.8695375535909685,10,3,0.7947651927925599,10,3,0.9343784356923477,10,9,0.8349224160109878,9,10,0.7778581819120369,10,9,0.7775003556435458,3,10,0.9344260625619237,3,10,0.8718332432329643,3,10,0.8073542495630919,3,10,0.837771046556027,8,11,0.7573557563715553,8,12,0.8439613839641478,8,13,0.6245601858889489,8,10,0.912855630947583,8,13,0.7182786028390586,8,12,0.8208420032270339,8,12,0.8004066499942238,8,12,0.8066405949265686,8,7,0.8382223667219394,8,12,0.7326690871166159,2,9,0.6764637543774187,9,10,0.7046277780842038,9,10,0.833250488654752,8,2,0.905845559850804,10,8,0.7639057324086974
85,2,10,0.7708541197359767,10,3,0.9243320597310086,10,3,0.7846540684947314,10,9,0.7998085129712883,9,10,0.8641652456125591,10,9,0.8400512972804433,3,10,0.8769980139282474,3,10,0.7125660514161407,3,10,0.8885445801987105,3,10,0.8581472091373341,8,11,0.7947689641414313,8,12,0.9197858837226428,8,13,0.6723942167040817,8,10,0.8931179918599985,8,13,0.4614252158137756,8,12,0.8817545533142375,8,12,0.8405386874082639,8,12,0.7642832723684696,8,7,0.8367090200227338,8,12,0.7949469927369803,2,9,0.8692583346473581,9,10,0.7017233198691868,9,10,0.8983278973266187,8,2,0.8311961398364124,10,8,0.8429513829696897
86,2,10,0.8639613881596055,10,3,0.9147226585371216,10,3,0.8007093768145562,10,9,0.8658132387176434,9,10,0.8813049401032274,10,9,0.8868226819737101,3,10,0.7336627728811965,3,10,0.8891855363912798,3,10,0.7567497534152248,3,10,0.8672589232665738,8,11,0.5175688339300588,8,12,0.7863092213476889,8,13,0.8310746631456747,8,10,0.9445951104256104,8,13,0.4722656205678051,8,12,0.8037183131087396,8,12,0.8313747716308469,8,12,0.8823731098460033,8,7,0.8636749213625019,8,12,0.8782136133044471,2,9,0.9495502867202622,9,10,0.9497660925027616,9,10,0.8681580429853992,8,2,0.6796820401197731,10,8,0.8508731192954986
87,2,10,0.8400237340130173,10,3,0.6974813656007622,10,3,0.8192123750205735,10,9,0.7950258058838988,9,10,0.715690003827943,10,9,0.7693093453731414,3,10,0.8574485942291452,3,10,0.8837146060212394,3,10,0.9341501801055612,3,10,0.8985980385799122,8,11,0.7119877556501044,8,12,0.8875964179371182,8,13,0.7186189060533861,8,10,0.7180612100690962,8,13,0.5471931261385479,8,12,0.807558798160422,8,12,0.825461338111895,8,12,0.9067018874383812,8,7,0.8945130777595961,8,12,0.91839039673443,2,9,0.9269366787418797,9,10,0.9007499958498061,9,10,0.7469442119001599,8,2,0.9314382833779717,10,8,0.7737873077511783
88,2,10,0.7645847190869243,10,3,0.827606646941015,10,3,0.7574367512608395,10,9,0.8186348593490884,9,10,0.8711966273213478,10,9,0.8483071289321594,3,10,0.7683429798057339,3,10,0.9345588226417015,3,10,0.9147856731475094,3,10,0.9436700638156565,8,11,0.8040026370854292,8,12,0.9150918423585167,8,13,0.8095249290146036,8,10,0.9452276934447347,8,13,0.5438947337324489,8,12,0.8011349768869476,8,12,0.9226229954066587,8,12,0.883968960510439,8,7,0.8490341787513068,8,12,0.9382928853507283,2,9,0.8485056457842912,9,10,0.9005908439950439,9,10,0.8225465106873493,8,2,0.8317959254962278,10,8,0.8739590795638245
89,2,10,0.8626376031307924,10,3,0.817653444328012,10,3,0.9521242919947344,10,9,0.893901254849185,9,10,0.8895332503959461,10,9,0.8374267317446755,3,10,0.9495983699343385,3,10,0.822304693534423,3,10,0.9231355653040619,3,10,0.7872649586542371,8,11,0.6807697895357412,8,12,0.7384163125572318,8,13,0.6247042658700719,8,10,0.757789087103557,8,13,0.9134017669000988,8,12,0.9006533498500658,8,12,0.7691811335274688,8,12,0.8223877697304032,8,7,0.8195391731823968,8,12,0.8891957686883571,2,9,0.9246702665091681,9,10,0.7890042919237659,9,10,0.8612634049908707,8,2,0.8402858616242143,10,8,0.8094356370810063
90,2,10,0.7702947986817956,10,3,0.933092383736605,10,3,0.8498467451999021,10,9,0.8394376263095127,9,10,0.8855625415449082,10,9,0.8373592082929989,3,10,0.947889032798372,3,10,0.8209122350335472,3,10,0.926209887219927,3,10,0.9405792601554553,8,11,0.8404952642415842,8,12,0.8574160833182305,8,13,0.7371696495412154,8,10,0.7619149196273947,8,13,0.7608852195869099,8,12,0.919352146624565,8,12,0.9278253720797079,8,12,0.8773538897401727,8,7,0.8821008724785181,8,12,0.7746862603163795,2,9,0.9354733583181631,9,10,0.7553526048886509,9,10,0.8995137644848585,8,2,0.8793047080546248,10,8,0.9425657007413824
91,2,10,0.9085055103243697,10,3,0.8849307002779917,10,3,0.7959606281584585,10,9,0.8672514053611396,9,10,0.9411524641625255,10,9,0.9004268787205798,3,10,0.9371948743313975,3,10,0.8561525527444656,3,10,0.8083629609132801,3,10,0.8970822117045467,8,11,0.7803748508582111,8,12,0.9312558900989707,8,13,0.581769601064315,8,10,0.7931014093675465,8,13,0.755750202961801,8,12,0.8994308089867934,8,12,0.8773499367556801,8,12,0.9310846230971678,8,7,0.9227537323877174,8,12,0.8753664126612029,2,9,0.9518862654837038,9,10,0.7991659506398587,9,10,0.8070880167401082,8,2,0.8697745887660935,10,8,0.9134867688384436
92,2,10,0.8212324147728932,10,3,0.8688464165171659,10,3,0.8189491284565199,10,9,0.7988865485041199,9,10,0.9139619197085154,10,9,0.9155540870779059,3,10,0.9484055264905165,3,10,0.8876410893405332,3,10,0.963069703764002,3,10,0.7695258545702816,8,11,0.6334108659074176,8,12,0.8281271880522103,8,13,0.7903435216813439,8,10,0.9318815894389422,8,13,0.6194326673185926,8,12,0.8510972521876887,8,12,0.7984644596758402,8,12,0.9152956723226732,8,7,0.9379345491050967,8,12,0.6766352146637187,2,9,0.9485776682093784,9,10,0.83410156030741,9,10,0.8653772407573461,8,2,0.880449488492718,10,8,0.7807938654881021
93,2,10,0.8184628097680446,10,3,0.8522877317530183,10,3,0.8813441340846815,10,9,0.7115887200806152,9,10,0.7730970018052112,10,9,0.7960535511211266,3,10,0.938107861252579,3,10,0.9349436047755731,3,10,0.8979053856602375,3,10,0.7545204562153853,8,11,0.8181521009725077,8,12,0.9463719353609871,8,13,0.7742570734400538,8,10,0.9060931377780876,8,13,0.5938108346680162,8,12,0.882901601173368,8,12,0.8999964299361465,8,12,0.8018023487465219,8,7,0.9304498363244814,8,12,0.7766440275593641,2,9,0.8945064708697673,9,10,0.7184893570548286,9,10,0.832856494276341,8,2,0.8154232967237753,10,8,0.8020318543594323
94,2,10,0.9532708175822959,10,3,0.9304036682169972,10,3,0.9438351413203219,10,9,0.9148305920305857,9,10,0.9231707682003853,10,9,0.9306021067219408,3,10,0.8644264293729507,3,10,0.8410916536272673,3,10,0.9344805044130378,3,10,0.9449242901994956,8,11,0.8218016002263303,8,12,0.8874319903991682,8,13,0.6446254183280282,8,10,0.9237098707113489,8,13,0.8876812398931838,8,12,0.8465157051072626,8,12,0.9206405346604511,8,12,0.8179383730889702,8,7,0.8442624757590087,8,12,0.8901053118381614,2,9,0.9550156589474535,9,10,0.8905299627399272,9,10,0.7377356317669016,8,2,0.9330707367514527,10,8,0.9273740960761327
95,2,10,0.9289739522199618,10,3,0.8982710466340272,10,3,0.9677407989897664,10,9,0.7785992918807157,9,10,0.9230025835574162,10,9,0.8671520167379128,3,10,0.7425312289837347,3,10,0.8038243945698562,3,10,0.9527764368633295,3,10,0.840142378471187,8,11,0.8222070524613796,8,12,0.9412385477839816,8,13,0.7033345839769284,8,10,0.8778793666138124,8,13,0.8606683034364976,8,12,0.9014994796295737,8,12,0.7502616193139233,8,12,0.9108714249287623,8,7,0.7774266734918975,8,12,0.8714719900950654,2,9,0.9465479612334585,9,10,0.8780517899103997,9,10,0.9139442402815516,8,2,0.9514818171019138,10,8,0.9003687097152216
96,2,10,0.8042427815465871,10,3,0.9450665252310978,10,3,0.9427376541285981,10,9,0.8261835276628922,9,10,0.7938668785810103,10,9,0.7569190417517393,3,10,0.819737167670219,3,10,0.9340313875352892,3,10,0.903316947149496,3,10,0.7926391864539533,8,11,0.7056949804540248,8,12,0.8215467859356234,8,13,0.5751646449849108,8,10,0.8778341690860402,8,13,0.8008594140567489,8,12,0.8433817371411921,8,12,0.8999662882371433,8,12,0.919352652982617,8,7,0.7866166653509968,8,12,0.9080431370341235,2,9,0.8982609464588076,9,10,0.8598809890638772,9,10,0.9498774058722169,8,2,0.9750690759507809,10,8,0.9140189617035606
97,2,10,0.8240828264094345,10,3,0.8522039429917629,10,3,0.9569216820007815,10,9,0.9200573581493064,9,10,0.9185145872805441,10,9,0.9005099674923088,3,10,0.9793183842308463,3,10,0.9086297579666271,3,10,0.9551947645914162,3,10,0.9388857005300801,8,11,0.8014752035897486,8,12,0.8443028454992558,8,13,0.6265161799055348,8,10,0.9506334600952818,8,13,0.8189089741504668,8,12,0.9369339952902885,8,12,0.9280025898514476,8,12,0.9326953448644995,8,7,0.9085899065659878,8,12,0.8290918379261805,2,9,0.8546902498673867,9,10,0.7625686421879785,9,10,0.921687998797719,8,2,0.8083764909523554,10,8,0.9298744393114293
98,2,10,0.8299017590597557,10,3,0.8881731005778041,10,3,0.9057052418823272,10,9,0.8901490950469558,9,10,0.8770386530636765,10,9,0.9277383040457319,3,10,0.9594669594631995,3,10,0.9555224997181373,3,10,0.8867083499903761,3,10,0.8471467538721865,8,11,0.7747692478883796,8,12,0.7925380772872442,8,13,0.8033052319987835,8,10,0.8217857659015693,8,13,0.825565145109457,8,12,0.8562728039367686,8,12,0.8069793493809772,8,12,0.7578361531838345,8,7,0.9533722203320263,8,12,0.8807268436070651,2,9,0.9239459640254161,9,10,0.9183821360979079,9,10,0.8082856818780975,8,2,0.8772425757656194,10,8,0.8301843547480312
99,2,10,0.8639699275467465,10,3,0.8508312728322326,10,3,0.8987807106807291,10,9,0.8547826710397195,9,10,0.8220976513696665,10,9,0.9086373757494333,3,10,0.9644670524139328,3,10,0.8772152301208148,3,10,0.9268135894997003,3,10,0.9518984814721729,8,11,0.813895546236483,8,12,0.7685191310376209,8,13,0.670499916348188,8,10,0.7800650858111751,8,13,0.7953465348776658,8,12,0.9310672617145909,8,12,0.9134200799698343,8,12,0.8360331858234398,8,7,0.8242827840103821,8,12,0.8394541816330654,2,9,0.9325212910905869,9,10,0.920636071291757,9,10,0.9364548761709987,8,2,0.8643940376088275,10,8,0.8804873094037955
100,2,10,0.8698597479063169,10,3,0.7832583556413641,10,3,0.8565274074443412,10,9,0.8467170265162752,9,10,0.9459626571292993,10,9,0.7429668038677728,3,10,0.8307027471539322,3,10,0.9657155271707216,3,10,0.8677489807241683,3,10,0.8437580401160578,8,11,0.8403732928673493,8,12,0.9025327452388625,8,13,0.864452279835861,8,10,0.8107413872761872,8,13,0.7398710068967351,8,12,0.8148039113945111,8,12,0.8885853281696868,8,12,0.9008983468646304,8,7,0.8432074219048546,8,12,0.8006877002216082,2,9,0.7849137116511227,9,10,0.8034883643090236,9,10,0.7832540367241393,8,2,0.9433728663011328,10,8,0.9147315437604447
101,2,10,0.9096888959740322,10,3,0.8994303205491632,10,3,0.888086045727444,10,9,0.8062543965926569,9,10,0.7962163283950301,10,9,0.882821684122262,3,10,0.9175152795396552,3,10,0.9401104543724605,3,10,0.8462056746990555,3,10,0.9497058978732638,8,11,0.8336646458821387,8,12,0.9275093984301144,8,13,0.7796739552346026,8,10,0.8071430939501227,8,13,0.7133631343689835,8,12,0.6967405060949152,8,12,0.9191157185325319,8,12,0.8154235083898353,8,7,0.9505354124069709,8,12,0.8912410526715346,2,9,0.9528547712703579,9,10,0.8979607872506777,9,10,0.8222241963456131,8,2,0.8029591179348674,10,8,0.8661993677259686
102,2,10,0.5744428215243447,10,3,0.6834781657140141,10,3,0.7686352547666649,10,9,0.6376675080755903,9,10,0.869938804662323,10,9,0.5375381849546369,3,10,0.8849968707229223,3,10,0.8715420189595525,3,10,0.6537090444805507,3,10,0.8876026261312627,8,11,0.8411293538854935,8,12,0.8520432437074015,8,13,0.443142870259572,8,10,0.7164277941698738,8,13,0.538449252126044,8,12,0.7157973723940283,8,12,0.6958889744911543,8,12,0.9009880314642652,8,7,0.7923407277901933,8,12,0.841263864499354,2,9,0.8226499197139443,9,10,0.7714934244593687,9,10,0.6276516762788829,8,2,0.5106956343566239,10,8,0.8271328392190086
103,2,10,0.6628876372818532,10,3,0.8194279258706086,10,3,0.6311651718587382,10,9,0.7179783908728122,9,10,0.872710086696203,10,9,0.7490946763186281,3,10,0.6715706405605918,3,10,0.8536546100129523,3,10,0.7960659565123738,3,10,0.7205869735945383,8,11,0.7130715664103184,8,12,0.8530936399940992,8,13,0.5748562681246372,8,10,0.7267462818631962,8,13,0.4947743590735444,8,12,0.8013884404572647,8,12,0.8286843446278875,8,12,0.7859849410189317,8,7,0.7162343725901503,8,12,0.5180124150270116,2,9,0.639885789322407,9,10,0.6746271377258898,9,10,0.8641854296513407,8,2,0.7940320700949183,10,8,0.9085900915498181
104,2,10,0.7902124669512393,10,3,0.7042415092041419,10,3,0.876732093325838,10,9,0.8934519028837075,9,10,0.873332722576331,10,9,0.8594608637416133,3,10,0.8304992786842544,3,10,0.7525754521700497,3,10,0.7524146364872812,3,10,0.8225043592144763,8,11,0.8528552177587541,8,12,0.8495161932198398,8,13,0.7745627587385758,8,10,0.8083714195111426,8,13,0.5930470595006373,8,12,0.8871108835489172,8,12,0.8151761594197111,8,12,0.633480696385065,8,7,0.7030356562258218,8,12,0.7901868433437618,2,9,0.6575605028254529,9,10,0.7845741946969245,9,10,0.7719366231524584,8,2,0.8302470728400004,10,8,0.5778848964911578
105,2,10,0.6378205975091932,10,3,0.8018252379076949,10,3,0.851259213226828,10,9,0.8115266490000592,9,10,0.8211875680511336,10,9,0.888073424797986,3,10,0.7510807596948696,3,10,0.7938758871404195,3,10,0.8045790642444146,3,10,0.46093140691725976,8,11,0.7738294610751937,8,12,0.8071255331539979,8,13,0.4516701011191474,8,10,0.8102283588745874,8,13,0.591327594208408,8,12,0.6924789753233631,8,12,0.6716127306007926,8,12,0.8729417966987115,8,7,0.7246515051192424,8,12,0.7852066825715214,2,9,0.709349023615863,9,10,0.8304412907372902,9,10,0.762146258827348,8,2,0.5916245378935978,10,8,0.676444830774243
106,2,10,0.8426136926469381,10,3,0.737997348017279,10,3,0.7166755498159777,10,9,0.834162456151704,9,10,0.6590121282812113,10,9,0.6127096600357087,3,10,0.4090605521745633,3,10,0.6468845201281674,3,10,0.846353614940268,3,10,0.6194941802879623,8,11,0.7118873512573054,8,12,0.5815084999567294,8,13,0.5368400304233948,8,10,0.6333690129860767,8,13,0.27873341255542283,8,12,0.6144648513736822,8,12,0.834113885270535,8,12,0.9110006125518083,8,7,0.8410597285389523,8,12,0.5022223107583623,2,9,0.7230488200633615,9,10,0.7500487374229045,9,10,0.701829144125373,8,2,0.8288919267030532,10,8,0.8639853661403705
107,2,10,0.7035983002955226,10,3,0.8328331495306669,10,3,0.7246813203033632,10,9,0.8779591114304954,9,10,0.8519993526325498,10,9,0.7469674817911606,3,10,0.8666252865834204,3,10,0.8508499462033794,3,10,0.8293740542071975,3,10,0.72493694387972,8,11,0.8586477049620395,8,12,0.705142940205445,8,13,0.7424509286949328,8,10,0.7176844443482493,8,13,0.570328558317406,8,12,0.8601224364514821,8,12,0.7660807569723447,8,12,0.7742108098837384,8,7,0.8914081181672844,8,12,0.7432568726213447,2,9,0.7381587340315225,9,10,0.8944061520990007,9,10,0.8505598627507349,8,2,0.82896614625586,10,8,0.7663188318081771
108,2,10,0.59646438904208,10,3,0.2608727398321139,10,3,0.39829517144887805,10,9,0.5037710464565153,9,10,0.6249719783415755,10,9,0.7460036946106716,3,10,0.4968167340924293,3,10,0.24137238101992053,3,10,0.8042366139649095,3,10,0.34481610726077483,8,11,0.49124816389449966,8,12,0.758812611453272,8,13,0.3424165117257978,8,10,0.8693939935882148,8,13,0.32427974567877393,8,12,0.23940732608954918,8,12,0.5239702320657015,8,12,0.5295299867378271,8,7,0.38439360360886876,8,12,0.20574456033531363,2,9,0.8691426293306586,9,10,0.2301501937589585,9,10,0.7976375368309467,8,2,0.5550725719761685,10,8,0.5913233633483808
109,2,10,0.3116934471432512,10,3,0.7965808207292204,10,3,0.5536710246220229,10,9,0.5493951508931509,9,10,0.07415224145843591,10,9,0.8161900446156923,3,10,0.15505778751890031,3,10,0.47192162597860143,3,10,0.8103046770871669,3,10,0.6207661509392552,8,11,0.3868243428726508,8,12,0.7743941109453464,8,13,0.04415312358895107,8,10,0.5478828590334661,8,13,0.5747623113290125,8,12,0.4459788678127462,8,12,0.6615737656124892,8,12,0.38627193303951823,8,7,0.33352030531168286,8,12,0.735609828734384,2,9,0.3425917735738069,9,10,0.5501805169190177,9,10,0.6565543309044579,8,2,0.7264813940828023,10,8,0.49093661286900536
110,2,10,0.5528821551188665,10,3,0.5034934073663537,10,3,0.6785217624722868,10,9,0.6851011404270447,9,10,0.6375356280948852,10,9,0.6486728991437526,3,10,0.5822479736589595,3,10,0.463616596258265,3,10,0.6705067055222542,3,10,0.6717609814189495,8,11,0.6044701545046569,8,12,0.11278740852885405,8,13,0.3069046146601211,8,10,0.30504782645131256,8,13,-0.01911987042876495,8,12,0.5992154952942351,8,12,0.5320530862455848,8,12,0.5538422446801208,8,7,0.49009806554385094,8,12,0.7208629176931025,2,9,0.6614956111619914,9,10,0.4171737776630917,9,10,0.65594332188657,8,2,0.558839846887208,10,8,0.4320963899854896
111,2,10,0.9483801217106524,10,3,0.7220017702726711,10,3,0.6965096414692187,10,9,0.8332665419692254,9,10,0.8917860537053421,10,9,0.8390892695041342,3,10,0.7416852123291653,3,10,0.9307963465207547,3,10,0.8918526268427192,3,10,0.6664511159568665,8,11,0.7358935377141954,8,12,0.8196198124301547,8,13,0.3651618266056067,8,10,0.8940150954581931,8,13,0.7396509740785452,8,12,0.7082818038045838,8,12,0.8652966763868256,8,12,0.7582489815099946,8,7,0.911191634267721,8,12,0.8316518923278029,2,9,0.9458660104397891,9,10,0.8458115255252092,9,10,0.830372701430274,8,2,0.8718072214399466,10,8,0.8163600636722903
112,2,10,0.7379934754034864,10,3,0.8182868125551265,10,3,0.858098143318553,10,9,0.822435659140663,9,10,0.7500305733941239,10,9,0.7979775436893608,3,10,0.8483638941565728,3,10,0.8325454723196717,3,10,0.9010899303691806,3,10,0.6679988906116365,8,11,0.5712384246755708,8,12,0.7344823900834954,8,13,0.6548482813640126,8,10,0.828717697249995,8,13,0.5767524365183219,8,12,0.7985513650760431,8,12,0.9040903473832171,8,12,0.7411214557370378,8,7,0.8965945800701461,8,12,0.8976383383673795,2,9,0.7883838332848359,9,10,0.7555879253758169,9,10,0.9299092865549627,8,2,0.8977851007396246,10,8,0.9281969710333472
113,2,10,0.8210006021210555,10,3,0.9091532532450333,10,3,0.7975494420363296,10,9,0.7589176649520388,9,10,0.8584200923618577,10,9,0.7757825306081372,3,10,0.8927158897695946,3,10,0.9288488035591439,3,10,0.7315754955039966,3,10,0.7857420504993691,8,11,0.856725646758628,8,12,0.9179496563399373,8,13,0.5499377438818394,8,10,0.8653155054808528,8,13,0.7260192174287736,8,12,0.864824263739719,8,12,0.9074837234602375,8,12,0.8025917712617612,8,7,0.7737331276121626,8,12,0.9206808868807662,2,9,0.8069615997477924,9,10,0.8208232472237857,9,10,0.7985482868269058,8,2,0.8675628459786536,10,8,0.8741273257611128
114,2,10,0.7473027120295168,10,3,0.9157652327131627,10,3,0.7773739044399623,10,9,0.8148814823068438,9,10,0.7587514485084158,10,9,0.8844478806207887,3,10,0.9241399385746099,3,10,0.8823333735970524,3,10,0.8066067933683181,3,10,0.8803045551872417,8,11,0.5530487623614639,8,12,0.8637536005082638,8,13,0.8101418343622204,8,10,0.6935771276125999,8,13,0.5550958351576155,8,12,0.8141470393896687,8,12,0.9123091577204363,8,12,0.8054273529968774,8,7,0.9308927878446045,8,12,0.7399853062320847,2,9,0.7853165438435761,9,10,0.8996759769004032,9,10,0.8947521914122707,8,2,0.8949071600673406,10,8,0.8570569705762751
115,2,10,0.9366975920948114,10,3,0.7924881267842766,10,3,0.8504135560900974,10,9,0.9289573999492825,9,10,0.807589081495085,10,9,0.7183732887484648,3,10,0.9019732948757943,3,10,0.8450911406083218,3,10,0.8455497704678352,3,10,0.7968129404022557,8,11,0.49826558103016205,8,12,0.7930409239628253,8,13,0.7716494867562346,8,10,0.8420517021104513,8,13,0.8531047559086125,8,12,0.8781007332959057,8,12,0.7854706784345241,8,12,0.8755401868775857,8,7,0.8053499432746882,8,12,0.92362692061008,2,9,0.9182065089390492,9,10,0.9273883739260066,9,10,0.8852687857582797,8,2,0.8943251966720349,10,8,0.9505942861185678
116,2,10,0.8695568714385384,10,3,0.9070174327533814,10,3,0.8702464336802815,10,9,0.882175078443277,9,10,0.876234443703581,10,9,0.9431279235029196,3,10,0.8416267399977656,3,10,0.9064598605397467,3,10,0.9355313162853112,3,10,0.8310120372432495,8,11,0.5907022942211694,8,12,0.8882710756104055,8,13,0.7970154597380228,8,10,0.9068020368830355,8,13,0.7805837353269931,8,12,0.9187226699422792,8,12,0.8979373594024649,8,12,0.9013476716599846,8,7,0.859699905153903,8,12,0.9220364809594063,2,9,0.7764631377911709,9,10,0.8977763371410267,9,10,0.8952647951904606,8,2,0.8282555143548791,10,8,0.8665381152008842
117,2,10,0.831560508489994,10,3,0.9543778021848813,10,3,0.8155986311343927,10,9,0.9206365509140619,9,10,0.7937001767336037,10,9,0.75845152016595,3,10,0.8626372715927417,3,10,0.9104320964126243,3,10,0.9001606067753412,3,10,0.906604438837832,8,11,0.7495266385658192,8,12,0.7572899163359026,8,13,0.7465753383123517,8,10,0.8941821811930363,8,13,0.5447364397202931,8,12,0.8132377953637855,8,12,0.9193606578705102,8,12,0.8959859353633299,8,7,0.8987783214536481,8,12,0.8398861768454046,2,9,0.7793324755497513,9,10,0.9297336478911864,9,10,0.912514957490419,8,2,0.867792293421956,10,8,0.833412868089053
118,2,10,0.9170049470758863,10,3,0.8462172191531989,10,3,0.8739024351486282,10,9,0.942404746401377,9,10,0.8621191406692996,10,9,0.7617229791346993,3,10,0.9305359845403403,3,10,0.7246532617690264,3,10,0.8873152425854142,3,10,0.9631622423991139,8,11,0.6636147432889918,8,12,0.9228472444522463,8,13,0.6077926979862835,8,10,0.8145060629170466,8,13,0.9300912612753791,8,12,0.700889739758384,8,12,0.8039801894103921,8,12,0.9404836658438506,8,7,0.8018274921979921,8,12,0.9395112223467554,2,9,0.9038267462423604,9,10,0.896040389574525,9,10,0.8133064346271348,8,2,0.9347462923029202,10,8,0.9077773800539899
119,2,10,0.9367744698638231,10,3,0.9253468875915547,10,3,0.8981165984885726,10,9,0.7299251157368468,9,10,0.8690354733876127,10,9,0.7994185857921121,3,10,0.8820602656282273,3,10,0.9510756495511924,3,10,0.8972211534919664,3,10,0.844174862570954,8,11,0.6682821657696143,8,12,0.8701582078456819,8,13,0.8900441796291182,8,10,0.8937653060687613,8,13,0.8824660868013824,8,12,0.7628471701153615,8,12,0.8915792361913659,8,12,0.8031175650167988,8,7,0.7719838212803591,8,12,0.9498138555980122,2,9,0.713677667033612,9,10,0.9028181686434746,9,10,0.8658701910116351,8,2,0.8864593981844257,10,8,0.8895483394547319
120,2,10,0.9348521766434671,10,3,0.8515587223938968,10,3,0.8448998222519191,10,9,0.8182383061403713,9,10,0.8661116803062154,10,9,0.8273843793747362,3,10,0.8921499444219979,3,10,0.8949033719872099,3,10,0.8904954481523686,3,10,0.9556669200574813,8,11,0.6401680637716877,8,12,0.8883825657924133,8,13,0.6741611325373562,8,10,0.9461536949711727,8,13,0.8419822381506498,8,12,0.8264597223679012,8,12,0.9118105466723457,8,12,0.9072901952775078,8,7,0.8719324922010527,8,12,0.89256167246992,2,9,0.9197353255824461,9,10,0.9097989613707724,9,10,0.9384531215996638,8,2,0.7961735481737461,10,8,0.903894124345459
121,2,10,0.8673685241219,10,3,0.9658527587757952,10,3,0.9487233684724529,10,9,0.791422654231369,9,10,0.8471797925264644,10,9,0.7869200822147949,3,10,0.9406327627640925,3,10,0.9464098367073137,3,10,0.9468634518581954,3,10,0.8538937722471858,8,11,0.7371810687737668,8,12,0.9368052805828838,8,13,0.8545602051123206,8,10,0.7627383959370341,8,13,0.6893796131221755,8,12,0.8229962399686541,8,12,0.9529433815426904,8,12,0.8737948867908947,8,7,0.9013994594239453,8,12,0.9098217941143126,2,9,0.9034086566967161,9,10,0.9162138229529341,9,10,0.8005900328273368,8,2,0.9149279918363327,10,8,0.8639674902864545
122,2,10,0.8925340336063569,10,3,0.8717146886435513,10,3,0.7625895601880229,10,9,0.8204668856837725,9,10,0.8114832336719353,10,9,0.9053721352421373,3,10,0.779590497483976,3,10,0.8874078572703649,3,10,0.7267419855230546,3,10,0.8724622427562772,8,11,0.6007663564112132,8,12,0.8672080062261962,8,13,0.7969968422385587,8,10,0.875944900299602,8,13,0.9263490815476167,8,12,0.9184491262804781,8,12,0.9331485584139411,8,12,0.8814549000034546,8,7,0.9425413747605985,8,12,0.8516017307221115,2,9,0.9379778325585278,9,10,0.8844297964453153,9,10,0.876054335972134,8,2,0.8769054044928511,10,8,0.9131971430833821
