,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,top-a0,top-a1,top-r,baseline-a0,baseline-a1,baseline-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
45,45,45,45,45,2,10,0.8263625530022104,10,3,0.8422646642471505,10,3,0.8422646642471505,10,9,0.8443925371295169,9,10,0.8443925371295169,10,9,0.8443925371295169,3,10,0.8422646642471505,3,10,0.8422646642471505,3,10,0.8422646642471505,3,10,0.8422646642471505,8,11,0.6804100113183731,8,12,0.8443827722712941,8,13,0.6594971015569359,8,10,0.8447213165669405,8,13,0.6594971015569359,8,12,0.8443827722712941,8,12,0.8443827722712941,8,12,0.8443827722712941,8,7,0.8380690518513751,8,12,0.8443827722712941,10,8,0.8447213165669405,1,8,0.6588452242643007,2,9,0.8282666130072256,9,10,0.8443925371295169,9,10,0.8443925371295169,8,2,0.8257268006084199,10,8,0.8447213165669405
46,46,46,46,46,2,10,0.8364590036717707,10,3,0.851443298941067,10,3,0.851443298941067,10,9,0.8474510760052533,9,10,0.8474510760052533,10,9,0.8474510760052533,3,10,0.851443298941067,3,10,0.851443298941067,3,10,0.851443298941067,3,10,0.851443298941067,8,11,0.6870776271419684,8,12,0.8478865817714898,8,13,0.6803680014526123,8,10,0.8481629628094249,8,13,0.6803680014526123,8,12,0.8478865817714898,8,12,0.8478865817714898,8,12,0.8478865817714898,8,7,0.8456751376441912,8,12,0.8478865817714898,10,8,0.8481629628094249,1,8,0.6723238763778917,2,9,0.8380517711058013,9,10,0.8474510760052533,9,10,0.8474510760052533,8,2,0.8358829907053662,10,8,0.8481629628094249
47,47,47,47,47,2,10,0.8475083475359102,10,3,0.861863601483891,10,3,0.861863601483891,10,9,0.8532611795827586,9,10,0.8532611795827586,10,9,0.8532611795827586,3,10,0.861863601483891,3,10,0.861863601483891,3,10,0.861863601483891,3,10,0.861863601483891,8,11,0.6986299886009281,8,12,0.8540653642062547,8,13,0.7000809408434152,8,10,0.8542921099251162,8,13,0.7000809408434152,8,12,0.8540653642062547,8,12,0.8540653642062547,8,12,0.8540653642062547,8,7,0.8548522136310764,8,12,0.8540653642062547,10,8,0.8542921099251162,1,8,0.6888648360456027,2,9,0.8488391489721813,9,10,0.8532611795827586,9,10,0.8532611795827586,8,2,0.8469806123592856,10,8,0.8542921099251162
48,48,48,48,48,2,10,0.8497438547820895,10,3,0.8639134339810489,10,3,0.8639134339810489,10,9,0.8547232208321076,9,10,0.8547232208321076,10,9,0.8547232208321076,3,10,0.8639134339810489,3,10,0.8639134339810489,3,10,0.8639134339810489,3,10,0.8639134339810489,8,11,0.7014234422389598,8,12,0.855585530455685,8,13,0.704050225010989,8,10,0.85580314865041,8,13,0.704050225010989,8,12,0.855585530455685,8,12,0.855585530455685,8,12,0.855585530455685,8,7,0.8568070134000731,8,12,0.855585530455685,10,8,0.85580314865041,1,8,0.692039708801357,2,9,0.8510357157993182,9,10,0.8547232208321076,9,10,0.8547232208321076,8,2,0.849225003547357,10,8,0.85580314865041
49,49,49,49,49,2,10,0.8572588568004347,10,3,0.8711960961625969,10,3,0.8711960961625969,10,9,0.8599273186577506,9,10,0.8599273186577506,10,9,0.8599273186577506,3,10,0.8711960961625969,3,10,0.8711960961625969,3,10,0.8711960961625969,3,10,0.8711960961625969,8,11,0.7107676832255406,8,12,0.8609651238956584,8,13,0.7156679832775723,8,10,0.861159276781376,8,13,0.7156679832775723,8,12,0.8609651238956584,8,12,0.8609651238956584,8,12,0.8609651238956584,8,7,0.8634878656639001,8,12,0.8609651238956584,10,8,0.861159276781376,1,8,0.7036752963590396,2,9,0.8584266146891688,9,10,0.8599273186577506,9,10,0.8599273186577506,8,2,0.8567630304066304,10,8,0.861159276781376
50,50,50,50,50,2,10,0.8648374691050111,10,3,0.8780739066287122,10,3,0.8780739066287122,10,9,0.8645982773384306,9,10,0.8645982773384306,10,9,0.8645982773384306,3,10,0.8780739066287122,3,10,0.8780739066287122,3,10,0.8780739066287122,3,10,0.8780739066287122,8,11,0.7199871959404415,8,12,0.8658413940215361,8,13,0.7295596392742505,8,10,0.8660017085637356,8,13,0.7295596392742505,8,12,0.8658413940215361,8,12,0.8658413940215361,8,12,0.8658413940215361,8,7,0.8700178476835475,8,12,0.8658413940215361,10,8,0.8660017085637356,1,8,0.7146266748804924,2,9,0.8658722184209646,9,10,0.8645982773384306,9,10,0.8645982773384306,8,2,0.864374390211448,10,8,0.8660017085637356
51,51,51,51,51,2,10,0.859783439075422,10,3,0.8735496587944533,10,3,0.8735496587944533,10,9,0.8608255594097656,9,10,0.8608255594097656,10,9,0.8608255594097656,3,10,0.8735496587944533,3,10,0.8735496587944533,3,10,0.8735496587944533,3,10,0.8735496587944533,8,11,0.7139698958335446,8,12,0.8619810590071857,8,13,0.7212189078227164,8,10,0.862158388144892,8,13,0.7212189078227164,8,12,0.8619810590071857,8,12,0.8619810590071857,8,12,0.8619810590071857,8,7,0.8654244797952919,8,12,0.8619810590071857,10,8,0.862158388144892,1,8,0.7079608649013374,2,9,0.8608699410919567,9,10,0.8608255594097656,9,10,0.8608255594097656,8,2,0.8593039664863198,10,8,0.862158388144892
52,52,52,52,52,2,10,0.8639673268977551,10,3,0.8774775409320985,10,3,0.8774775409320985,10,9,0.864216691744581,9,10,0.864216691744581,10,9,0.864216691744581,3,10,0.8774775409320985,3,10,0.8774775409320985,3,10,0.8774775409320985,3,10,0.8774775409320985,8,11,0.7195253683307137,8,12,0.8654338719511226,8,13,0.7274577515581516,8,10,0.8656004024245199,8,13,0.7274577515581516,8,12,0.8654338719511226,8,12,0.8654338719511226,8,12,0.8654338719511226,8,7,0.8693189414209465,8,12,0.8654338719511226,10,8,0.8656004024245199,1,8,0.7138167284093032,2,9,0.8650154160601377,9,10,0.864216691744581,9,10,0.864216691744581,8,2,0.8634983741913715,10,8,0.8656004024245199
53,53,53,53,53,2,10,0.8671416414677756,10,3,0.8805104667347018,10,3,0.8805104667347018,10,9,0.8671815633343957,9,10,0.8671815633343957,10,9,0.8671815633343957,3,10,0.8805104667347018,3,10,0.8805104667347018,3,10,0.8805104667347018,3,10,0.8805104667347018,8,11,0.7239219782427218,8,12,0.8684213701578634,8,13,0.7315475316354938,8,10,0.8685833930778395,8,13,0.7315475316354938,8,12,0.8684213701578634,8,12,0.8684213701578634,8,12,0.8684213701578634,8,7,0.8724124793761572,8,12,0.8684213701578634,10,8,0.8685833930778395,1,8,0.7182629907959766,2,9,0.8681768282595739,9,10,0.8671815633343957,9,10,0.8671815633343957,8,2,0.8666771595032112,10,8,0.8685833930778395
54,54,54,54,54,2,10,0.8473199275232414,10,3,0.8621948673195553,10,3,0.8621948673195553,10,9,0.8530201392132053,9,10,0.8530201392132053,10,9,0.8530201392132053,3,10,0.8621948673195553,3,10,0.8621948673195553,3,10,0.8621948673195553,3,10,0.8621948673195553,8,11,0.7000747948085431,8,12,0.8538538311354543,8,13,0.6992777193422204,8,10,0.854082337126829,8,13,0.6992777193422204,8,12,0.8538538311354543,8,12,0.8538538311354543,8,12,0.8538538311354543,8,7,0.8546296551571472,8,12,0.8538538311354543,10,8,0.854082337126829,1,8,0.6908305757936297,2,9,0.8486194543190064,9,10,0.8530201392132053,9,10,0.8530201392132053,8,2,0.8467909571778061,10,8,0.854082337126829
55,55,55,55,55,2,10,0.8331429191236858,10,3,0.8493244416567741,10,3,0.8493244416567741,10,9,0.8450332377866386,9,10,0.8450332377866386,10,9,0.8450332377866386,3,10,0.8493244416567741,3,10,0.8493244416567741,3,10,0.8493244416567741,3,10,0.8493244416567741,8,11,0.6868250027538609,8,12,0.845467978396985,8,13,0.6734816152787351,8,10,0.8457589185286828,8,13,0.6734816152787351,8,12,0.845467978396985,8,12,0.845467978396985,8,12,0.845467978396985,8,7,0.8426562887327103,8,12,0.845467978396985,10,8,0.8457589185286828,1,8,0.6733155236501386,2,9,0.8347081902580458,9,10,0.8450332377866386,9,10,0.8450332377866386,8,2,0.8325539153986635,10,8,0.8457589185286828
56,56,56,56,56,2,10,0.8199097026940487,10,3,0.8369263975890537,10,3,0.8369263975890537,10,9,0.8384270468942604,9,10,0.8384270468942604,10,9,0.8384270468942604,3,10,0.8369263975890537,3,10,0.8369263975890537,3,10,0.8369263975890537,3,10,0.8369263975890537,8,11,0.6758507967868561,8,12,0.8384303414247163,8,13,0.6494247716808221,8,10,0.8387805933817829,8,13,0.6494247716808221,8,12,0.8384303414247163,8,12,0.8384303414247163,8,12,0.8384303414247163,8,7,0.8317820425636806,8,12,0.8384303414247163,10,8,0.8387805933817829,1,8,0.6568558358396073,2,9,0.821778901943227,9,10,0.8384270468942604,9,10,0.8384270468942604,8,2,0.8192634697046959,10,8,0.8387805933817829
57,57,57,57,57,2,10,0.8161733434130558,10,3,0.8328830471047082,10,3,0.8328830471047082,10,9,0.8356075954289691,9,10,0.8356075954289691,10,9,0.8356075954289691,3,10,0.8328830471047082,3,10,0.8328830471047082,3,10,0.8328830471047082,3,10,0.8328830471047082,8,11,0.668005674028666,8,12,0.8354938151292713,8,13,0.6443079890190401,8,10,0.8358550984923437,8,13,0.6443079890190401,8,12,0.8354938151292713,8,12,0.8354938151292713,8,12,0.8354938151292713,8,7,0.828399129575827,8,12,0.8354938151292713,10,8,0.8358550984923437,1,8,0.6475712035463659,2,9,0.8181346484623444,9,10,0.8356075954289691,9,10,0.8356075954289691,8,2,0.8155156371763511,10,8,0.8358550984923437
58,58,58,58,58,2,10,0.8087146595859742,10,3,0.8256313082714084,10,3,0.8256313082714084,10,9,0.8299993752566196,9,10,0.8299993752566196,10,9,0.8299993752566196,3,10,0.8256313082714084,3,10,0.8256313082714084,3,10,0.8256313082714084,3,10,0.8256313082714084,8,11,0.6584531851501393,8,12,0.8297282866798147,8,13,0.6331579000095345,8,10,0.8301099547450406,8,13,0.6331579000095345,8,12,0.8297282866798147,8,12,0.8297282866798147,8,12,0.8297282866798147,8,7,0.8216195379918442,8,12,0.8297282866798147,10,8,0.8301099547450406,1,8,0.636036602294527,2,9,0.8107900499733505,9,10,0.8299993752566196,9,10,0.8299993752566196,8,2,0.8080367248844137,10,8,0.8301099547450406
59,59,59,59,59,2,10,0.8044551086364128,10,3,0.8215741321374589,10,3,0.8215741321374589,10,9,0.8287525289101549,9,10,0.8287525289101549,10,9,0.8287525289101549,3,10,0.8215741321374589,3,10,0.8215741321374589,3,10,0.8215741321374589,3,10,0.8215741321374589,8,11,0.6557894576955265,8,12,0.828287099682069,8,13,0.6247447785189792,8,10,0.828693313901099,8,13,0.6247447785189792,8,12,0.828287099682069,8,12,0.828287099682069,8,12,0.828287099682069,8,7,0.8184282839914458,8,12,0.828287099682069,10,8,0.828693313901099,1,8,0.6302278201759399,2,9,0.8066714737007319,9,10,0.8287525289101549,9,10,0.8287525289101549,8,2,0.8037534938278513,10,8,0.828693313901099
60,60,60,60,60,2,10,0.7915779948275614,10,3,0.8090144174586446,10,3,0.8090144174586446,10,9,0.8180960114046745,9,10,0.8180960114046745,10,9,0.8180960114046745,3,10,0.8090144174586446,3,10,0.8090144174586446,3,10,0.8090144174586446,3,10,0.8090144174586446,8,11,0.6384131938844954,8,12,0.8174347104275056,8,13,0.606842295107223,8,10,0.817868403801229,8,13,0.606842295107223,8,12,0.8174347104275056,8,12,0.8174347104275056,8,12,0.8174347104275056,8,7,0.8063728987263472,8,12,0.8174347104275056,10,8,0.817868403801229,1,8,0.6116388968923598,2,9,0.7939308911369221,9,10,0.8180960114046745,9,10,0.8180960114046745,8,2,0.7908491740670167,10,8,0.817868403801229
61,61,61,61,61,2,10,0.793214870024539,10,3,0.8108358471402557,10,3,0.8108358471402557,10,9,0.8203258342219283,9,10,0.8203258342219283,10,9,0.8203258342219283,3,10,0.8108358471402557,3,10,0.8108358471402557,3,10,0.8108358471402557,3,10,0.8108358471402557,8,11,0.6430763632927197,8,12,0.8196579366304328,8,13,0.6079926946138761,8,10,0.8200939845561412,8,13,0.6079926946138761,8,12,0.8196579366304328,8,12,0.8196579366304328,8,12,0.8196579366304328,8,7,0.8082031408322756,8,12,0.8196579366304328,10,8,0.8200939845561412,1,8,0.6154274019173591,2,9,0.7955695360894001,9,10,0.8203258342219283,9,10,0.8203258342219283,8,2,0.7924842227215624,10,8,0.8200939845561412
62,62,62,62,62,2,10,0.7873490391419082,10,3,0.8050939513083043,10,3,0.8050939513083043,10,9,0.8161670405194095,9,10,0.8161670405194095,10,9,0.8161670405194095,3,10,0.8050939513083043,3,10,0.8050939513083043,3,10,0.8050939513083043,3,10,0.8050939513083043,8,11,0.6358225768043301,8,12,0.8153663848310218,8,13,0.5989535250070113,8,10,0.8158201232541703,8,13,0.5989535250070113,8,12,0.8153663848310218,8,12,0.8153663848310218,8,12,0.8153663848310218,8,7,0.8029600754717044,8,12,0.8153663848310218,10,8,0.8158201232541703,1,8,0.6069051879755029,2,9,0.7897980680192256,9,10,0.8161670405194095,9,10,0.8161670405194095,8,2,0.7866010258865679,10,8,0.8158201232541703
63,63,63,63,63,2,10,0.792929454746379,10,3,0.8100267848439586,10,3,0.8100267848439586,10,9,0.8178951493158322,9,10,0.8178951493158322,10,9,0.8178951493158322,3,10,0.8100267848439586,3,10,0.8100267848439586,3,10,0.8100267848439586,3,10,0.8100267848439586,8,11,0.6372473092450631,8,12,0.8173093817281571,8,13,0.6105642824757365,8,10,0.8177302993492688,8,13,0.6105642824757365,8,12,0.8173093817281571,8,12,0.8173093817281571,8,12,0.8173093817281571,8,7,0.8071844370474802,8,12,0.8173093817281571,10,8,0.8177302993492688,1,8,0.6118488431822218,2,9,0.795234041096387,9,10,0.8178951493158322,9,10,0.8178951493158322,8,2,0.7922125663714417,10,8,0.8177302993492688
64,64,64,64,64,2,10,0.7997897851337035,10,3,0.8167494951485557,10,3,0.8167494951485557,10,9,0.8238957129977027,9,10,0.8238957129977027,10,9,0.8238957129977027,3,10,0.8167494951485557,3,10,0.8167494951485557,3,10,0.8167494951485557,3,10,0.8167494951485557,8,11,0.6467169766075331,8,12,0.8233971163135785,8,13,0.6195459619567161,8,10,0.8238064872289188,8,13,0.6195459619567161,8,12,0.8233971163135785,8,12,0.8233971163135785,8,12,0.8233971163135785,8,7,0.8137220231074533,8,12,0.8233971163135785,10,8,0.8238064872289188,1,8,0.6219957006028503,2,9,0.8020319103477207,9,10,0.8238957129977027,9,10,0.8238957129977027,8,2,0.7990844965798813,10,8,0.8238064872289188
65,65,65,65,65,2,10,0.8001535920296006,10,3,0.8170523027240953,10,3,0.8170523027240953,10,9,0.8302988654844964,9,10,0.8302988654844964,10,9,0.8302988654844964,3,10,0.8170523027240953,3,10,0.8170523027240953,3,10,0.8170523027240953,3,10,0.8170523027240953,8,11,0.654591048586576,8,12,0.8294254794321866,8,13,0.6143955367864524,8,10,0.8298726571287351,8,13,0.6143955367864524,8,12,0.8294254794321866,8,12,0.8294254794321866,8,12,0.8294254794321866,8,7,0.8162017375746404,8,12,0.8294254794321866,10,8,0.8298726571287351,1,8,0.6209759851689182,2,9,0.8026886869300542,9,10,0.8302988654844964,9,10,0.8302988654844964,8,2,0.7994118683637305,10,8,0.8298726571287351
66,66,66,66,66,2,10,0.7873997545562412,10,3,0.8050746080149773,10,3,0.8050746080149773,10,9,0.8173990716727222,9,10,0.8173990716727222,10,9,0.8173990716727222,3,10,0.8050746080149773,3,10,0.8050746080149773,3,10,0.8050746080149773,3,10,0.8050746080149773,8,11,0.6374612119455649,8,12,0.8165204466657661,8,13,0.5986880714929413,8,10,0.8169794377538765,8,13,0.5986880714929413,8,12,0.8165204466657661,8,12,0.8165204466657661,8,12,0.8165204466657661,8,7,0.8034161411664348,8,12,0.8165204466657661,10,8,0.8169794377538765,1,8,0.6057342924517337,2,9,0.789915396553785,9,10,0.8173990716727222,9,10,0.8173990716727222,8,2,0.78664655396281,10,8,0.8169794377538765
67,67,67,67,67,2,10,0.8087229185380669,10,3,0.825289256416287,10,3,0.825289256416287,10,9,0.8325010334524415,9,10,0.8325010334524415,10,9,0.8325010334524415,3,10,0.825289256416287,3,10,0.825289256416287,3,10,0.825289256416287,3,10,0.825289256416287,8,11,0.6602732343059297,8,12,0.8320507677860618,8,13,0.6316937046042111,8,10,0.832446147139915,8,13,0.6316937046042111,8,12,0.8320507677860618,8,12,0.8320507677860618,8,12,0.8320507677860618,8,7,0.822506612663741,8,12,0.8320507677860618,10,8,0.832446147139915,1,8,0.6329032163379074,2,9,0.8109468928066667,9,10,0.8325010334524415,9,10,0.8325010334524415,8,2,0.8080313146299123,10,8,0.832446147139915
68,68,68,68,68,2,10,0.8278124492071753,10,3,0.8436569512617537,10,3,0.8436569512617537,10,9,0.841371950750613,9,10,0.841371950750613,10,9,0.841371950750613,3,10,0.8436569512617537,3,10,0.8436569512617537,3,10,0.8436569512617537,3,10,0.8436569512617537,8,11,0.6777094281948621,8,12,0.8416358143347531,8,13,0.6657783768063601,8,10,0.8419426929915749,8,13,0.6657783768063601,8,12,0.8416358143347531,8,12,0.8416358143347531,8,12,0.8416358143347531,8,7,0.8379486759673496,8,12,0.8416358143347531,10,8,0.8419426929915749,1,8,0.6622306723524394,2,9,0.8295131114083338,9,10,0.841371950750613,9,10,0.841371950750613,8,2,0.8272071122548066,10,8,0.8419426929915749
69,69,69,69,69,2,10,0.8359864451989618,10,3,0.8511993109866715,10,3,0.8511993109866715,10,9,0.8467413860345173,9,10,0.8467413860345173,10,9,0.8467413860345173,3,10,0.8511993109866715,3,10,0.8511993109866715,3,10,0.8511993109866715,3,10,0.8511993109866715,8,11,0.6867776353959372,8,12,0.8472028919909041,8,13,0.6796766185520848,8,10,0.8474793591301799,8,13,0.6796766185520848,8,12,0.8472028919909041,8,12,0.8472028919909041,8,12,0.8472028919909041,8,7,0.8451152358009442,8,12,0.8472028919909041,10,8,0.8474793591301799,1,8,0.6726594560118228,2,9,0.8375535754138699,9,10,0.8467413860345173,9,10,0.8467413860345173,8,2,0.8354105588681789,10,8,0.8474793591301799
70,70,70,70,70,2,10,0.8379844715157042,10,3,0.8530145022633255,10,3,0.8530145022633255,10,9,0.8488014165727861,9,10,0.8488014165727861,10,9,0.8488014165727861,3,10,0.8530145022633255,3,10,0.8530145022633255,3,10,0.8530145022633255,3,10,0.8530145022633255,8,11,0.6896756942922868,8,12,0.8492603860723087,8,13,0.6822759542319111,8,10,0.8495344948186242,8,13,0.6822759542319111,8,12,0.8492603860723087,8,12,0.8492603860723087,8,12,0.8492603860723087,8,7,0.8471322542173073,8,12,0.8492603860723087,10,8,0.8495344948186242,1,8,0.67469591743939,2,9,0.8395588931425397,9,10,0.8488014165727861,9,10,0.8488014165727861,8,2,0.8374108109258722,10,8,0.8495344948186242
71,71,71,71,71,2,10,0.8466052273005253,10,3,0.8611312497494252,10,3,0.8611312497494252,10,9,0.853379869364312,9,10,0.853379869364312,10,9,0.853379869364312,3,10,0.8611312497494252,3,10,0.8611312497494252,3,10,0.8611312497494252,3,10,0.8611312497494252,8,11,0.698762604915977,8,12,0.8541202622056717,8,13,0.697703566594431,8,10,0.8543555159807055,8,13,0.697703566594431,8,12,0.8541202622056717,8,12,0.8541202622056717,8,12,0.8541202622056717,8,7,0.8543078507435644,8,12,0.8541202622056717,10,8,0.8543555159807055,1,8,0.6874944647849109,2,9,0.8479821183472367,9,10,0.853379869364312,9,10,0.853379869364312,8,2,0.8460692916999912,10,8,0.8543555159807055
72,72,72,72,72,2,10,0.8325145837294107,10,3,0.8473934302254277,10,3,0.8473934302254277,10,9,0.8456087304400371,9,10,0.8456087304400371,10,9,0.8456087304400371,3,10,0.8473934302254277,3,10,0.8473934302254277,3,10,0.8473934302254277,3,10,0.8473934302254277,8,11,0.6837485091429307,8,12,0.8458881809102493,8,13,0.6744367332023683,8,10,0.8461784053882094,8,13,0.6744367332023683,8,12,0.8458881809102493,8,12,0.8458881809102493,8,12,0.8458881809102493,8,7,0.8424750371779506,8,12,0.8458881809102493,10,8,0.8461784053882094,1,8,0.6653118908400989,2,9,0.8342332413253355,9,10,0.8456087304400371,9,10,0.8456087304400371,8,2,0.83192475030205,10,8,0.8461784053882094
73,73,73,73,73,2,10,0.850823122737339,10,3,0.8650052212018601,10,3,0.8650052212018601,10,9,0.8616946840019515,9,10,0.8616946840019515,10,9,0.8616946840019515,3,10,0.8650052212018601,3,10,0.8650052212018601,3,10,0.8650052212018601,3,10,0.8650052212018601,8,11,0.7092128481415301,8,12,0.8621800023846992,8,13,0.6994046615376264,8,10,0.8624358694275205,8,13,0.6994046615376264,8,12,0.8621800023846992,8,12,0.8621800023846992,8,12,0.8621800023846992,8,7,0.8599496904697668,8,12,0.8621800023846992,10,8,0.8624358694275205,1,8,0.6911396858244012,2,9,0.8524102250267678,9,10,0.8616946840019515,9,10,0.8616946840019515,8,2,0.8502672106687396,10,8,0.8624358694275205
74,74,74,74,74,2,10,0.8529890071210566,10,3,0.8669718967943996,10,3,0.8669718967943996,10,9,0.8624267910838087,9,10,0.8624267910838087,10,9,0.8624267910838087,3,10,0.8669718967943996,3,10,0.8669718967943996,3,10,0.8669718967943996,3,10,0.8669718967943996,8,11,0.7108400689087153,8,12,0.8630113168596849,8,13,0.703919582524539,8,10,0.8632540423800725,8,13,0.703919582524539,8,12,0.8630113168596849,8,12,0.8630113168596849,8,12,0.8630113168596849,8,7,0.8616036656506403,8,12,0.8630113168596849,10,8,0.8632540423800725,1,8,0.6946638168056003,2,9,0.8545045101161387,9,10,0.8624267910838087,9,10,0.8624267910838087,8,2,0.8524458945466988,10,8,0.8632540423800725
75,75,75,75,75,2,10,0.8624758656777409,10,3,0.8758704457550267,10,3,0.8758704457550267,10,9,0.8622385556688102,9,10,0.8622385556688102,10,9,0.8622385556688102,3,10,0.8758704457550267,3,10,0.8758704457550267,3,10,0.8758704457550267,3,10,0.8758704457550267,8,11,0.7171053881500814,8,12,0.8634765841810886,8,13,0.726741697531218,8,10,0.8636386776945206,8,13,0.726741697531218,8,12,0.8634765841810886,8,12,0.8634765841810886,8,12,0.8634765841810886,8,7,0.8676593606614809,8,12,0.8634765841810886,10,8,0.8636386776945206,1,8,0.7114975144179163,2,9,0.8635125092491793,9,10,0.8622385556688102,9,10,0.8622385556688102,8,2,0.8620109723590239,10,8,0.8636386776945206
76,76,76,76,76,2,10,0.8652866100582833,10,3,0.8788055532366941,10,3,0.8788055532366941,10,9,0.8647728870429406,9,10,0.8647728870429406,10,9,0.8647728870429406,3,10,0.8788055532366941,3,10,0.8788055532366941,3,10,0.8788055532366941,3,10,0.8788055532366941,8,11,0.7212771946235597,8,12,0.8660489517273248,8,13,0.7298443399082858,8,10,0.8662088894693601,8,13,0.7298443399082858,8,12,0.8660489517273248,8,12,0.8660489517273248,8,12,0.8660489517273248,8,7,0.8703644460692668,8,12,0.8660489517273248,10,8,0.8662088894693601,1,8,0.7160810625697751,2,9,0.8662902697901548,9,10,0.8647728870429406,9,10,0.8647728870429406,8,2,0.8648241440236069,10,8,0.8662088894693601
77,77,77,77,77,2,10,0.8651808460582939,10,3,0.8787935506889472,10,3,0.8787935506889472,10,9,0.8666061229564126,9,10,0.8666061229564126,10,9,0.8666061229564126,3,10,0.8787935506889472,3,10,0.8787935506889472,3,10,0.8787935506889472,3,10,0.8787935506889472,8,11,0.7230307854794203,8,12,0.8677585763332177,8,13,0.7274050787977496,8,10,0.867932930034244,8,13,0.7274050787977496,8,12,0.8677585763332177,8,12,0.8677585763332177,8,12,0.8677585763332177,8,7,0.8709409828782148,8,12,0.8677585763332177,10,8,0.867932930034244,1,8,0.7149956247074586,2,9,0.8662771926803353,9,10,0.8666061229564126,9,10,0.8666061229564126,8,2,0.8647044369012765,10,8,0.867932930034244
78,78,78,78,78,2,10,0.8468079100193153,10,3,0.8619303298186318,10,3,0.8619303298186318,10,9,0.8536171256212326,9,10,0.8536171256212326,10,9,0.8536171256212326,3,10,0.8619303298186318,3,10,0.8619303298186318,3,10,0.8619303298186318,3,10,0.8619303298186318,8,11,0.7010720445922596,8,12,0.8543948912563857,8,13,0.6971412461205885,8,10,0.8546326611158959,8,13,0.6971412461205885,8,12,0.8543948912563857,8,12,0.8543948912563857,8,12,0.8543948912563857,8,7,0.854501062947932,8,12,0.8543948912563857,10,8,0.8546326611158959,1,8,0.6909169158983572,2,9,0.8481435442549219,9,10,0.8536171256212326,9,10,0.8536171256212326,8,2,0.8462702711842829,10,8,0.8546326611158959
79,79,79,79,79,2,10,0.8321923844593107,10,3,0.8485985953388913,10,3,0.8485985953388913,10,9,0.8463043613626222,9,10,0.8463043613626222,10,9,0.8463043613626222,3,10,0.8485985953388913,3,10,0.8485985953388913,3,10,0.8485985953388913,3,10,0.8485985953388913,8,11,0.6889220167458996,8,12,0.8466203795220326,8,13,0.6698963442962991,8,10,0.846926959475253,8,13,0.6698963442962991,8,12,0.8466203795220326,8,12,0.8466203795220326,8,12,0.8466203795220326,8,7,0.8424773837963813,8,12,0.8466203795220326,10,8,0.846926959475253,1,8,0.6730966122335025,2,9,0.8338421180414852,9,10,0.8463043613626222,9,10,0.8463043613626222,8,2,0.8315886454042309,10,8,0.846926959475253
80,80,80,80,80,2,10,0.8306578501093609,10,3,0.8470260393312071,10,3,0.8470260393312071,10,9,0.8446167477020803,9,10,0.8446167477020803,10,9,0.8446167477020803,3,10,0.8470260393312071,3,10,0.8470260393312071,3,10,0.8470260393312071,3,10,0.8470260393312071,8,11,0.6856073608900004,8,12,0.8449222615996836,8,13,0.6681063353854679,8,10,0.8452298136076781,8,13,0.6681063353854679,8,12,0.8449222615996836,8,12,0.8449222615996836,8,12,0.8449222615996836,8,7,0.8409005732546007,8,12,0.8449222615996836,10,8,0.8452298136076781,1,8,0.6705936927270069,2,9,0.8323164383858817,9,10,0.8446167477020803,9,10,0.8446167477020803,8,2,0.8300529149951134,10,8,0.8452298136076781
81,81,81,81,81,2,10,0.8148159935659751,10,3,0.8318792561696636,10,3,0.8318792561696636,10,9,0.8339732100040711,9,10,0.8339732100040711,10,9,0.8339732100040711,3,10,0.8318792561696636,3,10,0.8318792561696636,3,10,0.8318792561696636,3,10,0.8318792561696636,8,11,0.6679251838696926,8,12,0.8339062459213559,8,13,0.6430013999507537,8,10,0.8342653267934704,8,13,0.6430013999507537,8,12,0.8339062459213559,8,12,0.8339062459213559,8,12,0.8339062459213559,8,7,0.8269263580315906,8,12,0.8339062459213559,10,8,0.8342653267934704,1,8,0.6487955024202184,2,9,0.8167358971412074,9,10,0.8339732100040711,9,10,0.8339732100040711,8,2,0.8141608860366552,10,8,0.8342653267934704
